acquisition_events_mean,acquisition_events_std,budget,mae_bin_clean_or_below_threshold_mean,mae_bin_clean_or_below_threshold_std,mae_bin_large_mean,mae_bin_large_std,mae_bin_moderate_mean,mae_bin_moderate_std,mae_bin_small_mean,mae_bin_small_std,mae_bin_tiny_mean,mae_bin_tiny_std,mae_dominant_bracket__main_pin_mean,mae_dominant_bracket__main_pin_std,mae_dominant_bracket__splint_mean,mae_dominant_bracket__splint_std,mae_dominant_clean_mean,mae_dominant_clean_std,mae_dominant_main_pin__splint_mean,mae_dominant_main_pin__splint_std,mae_log_mean,mae_log_std,mae_norm_mean,mae_norm_std,median_ae_norm_mean,median_ae_norm_std,n_bin_clean_or_below_threshold_mean,n_bin_clean_or_below_threshold_std,n_bin_large_mean,n_bin_large_std,n_bin_moderate_mean,n_bin_moderate_std,n_bin_small_mean,n_bin_small_std,n_bin_tiny_mean,n_bin_tiny_std,n_dominant_bracket__main_pin_mean,n_dominant_bracket__main_pin_std,n_dominant_bracket__splint_mean,n_dominant_bracket__splint_std,n_dominant_clean_mean,n_dominant_clean_std,n_dominant_main_pin__splint_mean,n_dominant_main_pin__splint_std,n_mean,n_seeds,n_std,near_threshold_mae_norm_mean,near_threshold_mae_norm_std,pearson_norm_mean,pearson_norm_std,rmse_log_mean,rmse_log_std,rmse_norm_mean,rmse_norm_std,series,spearman_norm_mean,spearman_norm_std,strategy,train_frac_clean_or_below_threshold_mean,train_frac_clean_or_below_threshold_std,train_frac_large_mean,train_frac_large_std,train_frac_moderate_mean,train_frac_moderate_std,train_frac_small_mean,train_frac_small_std,train_frac_tiny_mean,train_frac_tiny_std,train_overlap_positive_rate_mean,train_overlap_positive_rate_std
32.0,0.0,10000,1.9024031486366783e-05,3.211310094206803e-06,0.004163437588257271,0.00023766879453610806,0.0008724437637380972,7.604277798457905e-05,0.0002796771278406814,2.246351124184779e-06,9.960066545031263e-05,5.133582240480908e-06,0.002221789570323583,0.0004873344687143334,0.0008082169093503516,2.7882868148067633e-05,1.9024031486366783e-05,3.211310094206803e-06,0.001830554935719041,6.55732661015219e-05,0.3621276060846635,0.029157649215006055,0.0009316946156430892,5.6440069508401925e-05,6.239058575374656e-05,7.786803611387697e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,8.476146662420024e-05,4.188719107392311e-06,0.8791574741848324,0.0100214919713309,0.629192649963224,0.0217280141515346,0.00325970099470365,6.175555161250289e-05,active_base3000,0.8579998706079947,0.008821216404743133,near_threshold_log_variance,0.4681666666666666,0.023801167104903806,0.12733333333333333,0.02197640148482509,0.2169,0.023877325366687668,0.14223333333333335,9.428090415820904e-05,0.045366666666666666,0.002344260129668966,0.5318333333333334,0.023801167104903848
32.0,0.0,12500,2.2557158700140304e-05,2.7746185402071004e-06,0.004690124473504744,0.0006219901694254474,0.0008868390780915908,8.762349067078423e-05,0.00027491404275099693,1.0055153560465646e-05,0.00010548277359945318,1.126165912167822e-05,0.0024491062675153644,0.0003777170442349592,0.0007935315958021268,2.4684207058113767e-05,2.2557158700140304e-05,2.7746185402071004e-06,0.0020364340455812716,0.0002626857892008577,0.37591793927244394,0.010298672984222261,0.0010270545551199887,0.00012355113774196249,7.15864395412306e-05,6.442877410376314e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,8.418650321186231e-05,2.142147428016993e-06,0.8755761053481977,0.02657049080709456,0.6437333531935854,0.004602775362284734,0.0035508119729754824,0.0005567153882002768,active_base3000,0.8557283521491339,0.0065624265222146184,near_threshold_log_variance,0.45410666666666666,0.028130388471465432,0.11983999999999999,0.003933853073006164,0.22653333333333334,0.026564845608853478,0.15226666666666666,0.002908256445975078,0.047253333333333335,0.0023281084358098276,0.5458933333333333,0.02813038847146546
32.0,0.0,15000,2.049602779836467e-05,1.890974413835252e-06,0.0056846671877950035,0.0010364544741321867,0.0009938850336209453,9.983121571243645e-05,0.00026161927679720743,1.1107437011462039e-05,9.319158924585981e-05,4.49628693675117e-06,0.002973423217878614,0.0004666679203952904,0.0008297764714694722,1.3082807558105462e-05,2.049602779836467e-05,1.890974413835252e-06,0.0024181230366761963,0.000462954451653357,0.39260168671110707,0.018161995375532404,0.0012164800043715743,0.00019740736304392872,6.976105873945926e-05,3.6185907719665074e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,8.365847706487098e-05,1.6983253178658722e-06,0.816105074834473,0.04871687801945509,0.6691672050712408,0.011617903841731659,0.004351182103363718,0.0010328382147561752,active_base3000,0.8542321730812868,0.0031981403222220554,near_threshold_log_variance,0.44206666666666666,0.010750641669049172,0.1104,0.009329999404549223,0.23035555555555556,0.013597857492820763,0.1660222222222222,0.0032556882794333194,0.05115555555555556,0.004698410553410064,0.5579333333333333,0.010750641669049191
32.0,0.0,5000,3.837298397243147e-05,4.570465169085378e-06,0.003450718772189805,0.00062021657328688,0.0008621340674764333,2.745055682955167e-05,0.00039198289810556613,2.599768286273088e-05,0.0001777018213395557,1.915327579500539e-05,0.0018002550850479161,0.0002874182233049853,0.0008439756666596276,2.727727855614851e-05,3.837298397243147e-05,4.570465169085378e-06,0.0016441417076447126,0.0002287513735006222,0.42628497958650446,0.006466352204742302,0.000831919704019898,0.00010520826735775428,8.392937039995256e-05,8.498078354318836e-07,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00013113220489281124,8.63557111209886e-06,0.94184282962082,0.00925528431058293,0.7784016428612706,0.024727124166682407,0.0025570740514901714,0.0005450731728963285,active_base5000,0.8305224525488981,0.003733530001691232,near_threshold_log_variance,0.48360000000000003,0.006659329295557224,0.17733333333333334,0.0033038697848970272,0.18466666666666667,0.0003771236166328231,0.11873333333333334,0.0040835714216302796,0.035666666666666666,0.0016679994670929068,0.5164,0.006659329295557198
32.0,0.0,7500,2.9600342731556813e-05,2.398907110540113e-06,0.004552747876942134,0.0008469016762237918,0.0008529728248404287,6.117735795796206e-05,0.0003077328525783768,1.4721562228457157e-05,0.00012809886172916,7.333566154443932e-06,0.0024965800400951186,0.00024177221851381464,0.0007829066046196881,5.0032495083937515e-05,2.9600342731556813e-05,2.398907110540113e-06,0.00194381969198646,0.00034024739930214025,0.4006785357338176,0.014702927072973063,0.0010050847596934087,0.00013721817949910198,8.054589416891152e-05,4.494646330837214e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.0001032221955381785,1.0117258925590908e-05,0.8951781996930649,0.016115009235425425,0.6875556294906812,0.033505602301347547,0.00340973469000428,0.0008389452178535882,active_base5000,0.8457248300209931,0.009773690906820051,near_threshold_log_variance,0.4532,0.01192420507483274,0.162,0.01881969024029727,0.23057777777777777,0.014978634990306676,0.11911111111111111,0.012029757342872507,0.035111111111111114,0.003167114978012422,0.5468,0.01192420507483274
32.0,0.0,10000,2.505768183269661e-05,2.260876973873456e-06,0.0044798003192401525,0.000680871513694263,0.0008510360384011806,6.25192482770421e-05,0.0002805009327166471,3.4563546025476846e-06,0.0001026074472995133,5.3562216719995954e-06,0.002535308323381034,0.00037620150005994197,0.000797753618613702,1.5686151956723804e-05,2.505768183269661e-05,2.260876973873456e-06,0.0018738419162800145,0.00027061170112502536,0.3773653760981948,0.011277608292244343,0.0009856684327512195,0.00012565633616849428,7.107783191410515e-05,3.1113695347870852e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,8.870595522716131e-05,5.223966869921289e-07,0.8877669201889479,0.019385182648463128,0.6434600866016852,0.011656188113024685,0.00362819281839455,0.0007442609304522519,active_base5000,0.8522320072092802,0.0014726460270213526,near_threshold_log_variance,0.4497,0.02197286204996214,0.14323333333333335,0.011453189754629738,0.2233333333333333,0.004541903663541191,0.13523333333333332,0.015717576855934955,0.04850000000000001,0.011156164215356458,0.5503,0.021972862049962124
32.0,0.0,12500,2.2047282732917994e-05,1.6748872727580274e-06,0.00476876266831826,0.00018034567957856174,0.00087671106248903,8.131595960294718e-05,0.0002645502859705795,7.5647642729624115e-06,0.00010067353536103215,5.715617840399775e-06,0.0030219435625238275,0.00020932208440750544,0.0007980283169976816,4.2508571710255414e-06,2.2047282732917994e-05,1.6748872727580274e-06,0.0018570190517855072,0.00011163202339375501,0.3754710674287545,0.013349935672986797,0.0010371232658941782,4.472971313902999e-05,6.692409548728999e-05,3.738431106776099e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,8.507340007787689e-05,2.008112177886585e-06,0.8728348737385594,0.007657188309542263,0.6471832956173905,0.00890060020794167,0.0034477518199951935,0.00016631378363694908,active_base5000,0.8477927901037114,0.002742516664800026,near_threshold_log_variance,0.4260266666666666,0.002233641769746352,0.13245333333333334,0.007558577173574991,0.24954666666666667,0.013976030274087921,0.14354666666666668,0.012308103924740904,0.048426666666666666,0.007501916792097576,0.5739733333333333,0.0022336417697463146
32.0,0.0,15000,2.458615107537888e-05,1.953912397601701e-06,0.006815731849205452,0.0016020194314673767,0.0010398006821205716,0.00016264038101674992,0.00025960286130815175,1.366340166055118e-06,9.068601132719219e-05,7.627444009600867e-06,0.00489274466558628,0.002001255625227794,0.0008017498044088847,1.4663444864605542e-05,2.458615107537888e-05,1.953912397601701e-06,0.0023448852371895606,0.0002071217864361955,0.41142851973231725,0.03286945311186017,0.0014228325493438152,0.0003086215096055319,7.247980829561129e-05,3.4482628530345343e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,8.883803248942481e-05,3.666490195211646e-06,0.8036611869683591,0.07018682066302741,0.6749549981650702,0.025972055126158106,0.005319014034137834,0.0015464285145437749,active_base5000,0.8437738692069546,0.005012227750995912,near_threshold_log_variance,0.42440000000000005,0.002211753117292209,0.11780000000000002,0.004931531202375185,0.25120000000000003,0.009086742479507652,0.15597777777777777,0.008586696572296666,0.05062222222222223,0.004611204818324948,0.5756,0.002211753117292215
,,2000,4.3803024287379935e-05,1.0298552135734596e-05,0.003937953804456585,0.0007539440980526318,0.0011166747727416972,7.263356203161467e-05,0.000371440828004595,4.370742954074874e-05,0.0001587920003894249,2.6769838985632647e-05,0.002567172095716551,0.00021851611160607188,0.0008598403626690483,1.074917178670306e-05,4.3803024287379935e-05,1.0298552135734596e-05,0.0017534231750923185,0.00038715357390436874,0.4831281584329287,0.03469621485507262,0.000963459563919134,0.00015253913660158834,0.0001066940543144786,1.4208627034100188e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00013948006416659908,1.4065928733917596e-05,0.9144372545287435,0.01380799433962357,0.8195340208825153,0.0404422349658427,0.002782707463010206,0.0008120345615483035,random,0.825953300910132,0.004883843343510967,random,0.4785,0.010033277962194925,0.17500000000000002,0.0033416562759605636,0.18800000000000003,0.0004082482904638634,0.12133333333333333,0.009392668535736916,0.03716666666666667,0.004129837231121286,0.5215,0.010033277962194949
,,3000,4.159538945085561e-05,9.25553669916009e-06,0.0034484964581098575,0.0006195763280890505,0.0009403324111461709,0.00010378107355268009,0.00037080504492439026,4.2794563916121864e-05,0.0001528052112253367,3.868648138914579e-05,0.002411417781743239,0.000729394467495778,0.0008450665046238521,3.299989045840552e-05,4.159538945085561e-05,9.25553669916009e-06,0.0014528254600723524,0.00011115980058499612,0.461526116853397,0.018635174758396024,0.0008442537797095296,0.00011603579813782525,9.501963427283044e-05,4.875736177311845e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00013516490950344742,7.9262475715474e-06,0.9233406909622325,0.02764228940233554,0.7981847524826274,0.019216192705049623,0.0024208419119059617,0.00045197322801985207,random,0.8309821739752867,0.0012199679096242828,random,0.4814444444444444,0.005717635702341609,0.17966666666666664,0.0019051586888313697,0.18355555555555556,0.0034029761846919,0.11855555555555557,0.007390350732584841,0.03677777777777778,0.003937787810370967,0.5185555555555555,0.005717635702341563
,,5000,3.837298397243147e-05,4.570465169085378e-06,0.003450718772189805,0.00062021657328688,0.0008621340674764333,2.745055682955167e-05,0.00039198289810556613,2.5997682862730878e-05,0.0001777018213395557,1.915327579500539e-05,0.0018002550850479161,0.0002874182233049853,0.0008439756666596275,2.727727855614851e-05,3.837298397243147e-05,4.570465169085378e-06,0.0016441417076447126,0.00022875137350062221,0.42628497958650446,0.006466352204742303,0.000831919704019898,0.00010520826735775428,8.392937039995256e-05,8.498078354318836e-07,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00013113220489281124,8.63557111209886e-06,0.94184282962082,0.009255284310582928,0.7784016428612706,0.024727124166682407,0.0025570740514901714,0.0005450731728963285,random,0.8305224525488981,0.003733530001691232,random,0.48360000000000003,0.006659329295557224,0.17733333333333334,0.0033038697848970272,0.18466666666666667,0.0003771236166328231,0.11873333333333332,0.0040835714216302796,0.03566666666666667,0.0016679994670929068,0.5164,0.006659329295557198
,,7500,2.474123432273443e-05,2.0774854307266453e-06,0.003043267639638397,3.9084742358796526e-05,0.000827715918031603,8.144699130254703e-06,0.00029620086581170335,7.598444382173117e-06,0.0001208284001384746,8.918418568446325e-06,0.002054315744550637,0.00011975954855933713,0.0008876537356433714,7.611100197442009e-06,2.474123432273443e-05,2.0774854307266453e-06,0.0012645753259385968,3.295744127847927e-05,0.40134770507584044,0.008289278696829567,0.0007346157322375606,5.0799700641192626e-06,7.041041552232248e-05,5.453906279310751e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00011342948609689849,5.895083671797903e-06,0.9324224054900689,0.0074532947147343525,0.7260834764686792,0.016335983954316985,0.0020571460404678627,0.00018944585682785495,random,0.835233929217357,0.005768765260910451,random,0.48102222222222224,0.004918697007024689,0.17853333333333335,0.005185735420540842,0.18813333333333335,0.0026398653164297734,0.11688888888888889,0.0025816063522591257,0.03542222222222222,0.0016305721180305893,0.5189777777777778,0.004918697007024641
,,10000,2.347848990270448e-05,2.4250446232523085e-06,0.0032783484817237815,0.0004911709165741065,0.0008038579166777109,2.5964146868157644e-05,0.00029824046720601955,3.4413240704293846e-06,0.00011804485257058601,5.979113643988187e-06,0.002209902745220107,0.00027507534175046046,0.0008681835589753393,4.41759529123985e-05,2.347848990270448e-05,2.4250446232523085e-06,0.0013230378430648092,0.00017834910654169122,0.3922550157711627,0.008118801047849183,0.0007704544876011504,8.209141692814537e-05,6.618579974807896e-05,3.674637501527312e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00010881597424936846,5.485922449105631e-06,0.9392675011840956,0.0020648912610976206,0.7036537997631281,0.024064800843653075,0.0021379783855003205,0.00035151658867031926,random,0.8433005859880233,0.0051450071535205765,random,0.48133333333333334,0.004034297405441926,0.17703333333333335,0.0036917325050562456,0.18983333333333333,0.0034682688605252136,0.11599999999999999,0.0027604347483684557,0.0358,0.0008524474568362946,0.5186666666666667,0.00403429740544195
,,12500,2.5322752657341836e-05,3.7364772665848627e-06,0.0033180741223037837,0.0003195053467152626,0.0007700337537973736,3.608646857750663e-05,0.00029554350402522135,1.3966850355347557e-05,0.00012033620069678995,1.5026897431451328e-05,0.002261916449514906,0.0002884128133064311,0.000841087530272267,2.5458017134208768e-05,2.5322752657341836e-05,3.7364772665848627e-06,0.0013107426112366335,8.007256754440512e-05,0.38343154347087577,0.00469148065714019,0.0007716639924121543,5.863831339793925e-05,6.68388674966991e-05,4.046778729767063e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00010345382333118039,3.3622086099690438e-06,0.9395418408406669,0.012303741749235618,0.6854300234392096,0.015311596681148029,0.002279420449299756,0.0002819893701616929,random,0.8454921193556846,0.0031955181643732356,random,0.4801066666666667,0.00395674389141151,0.17784,0.002926294585307502,0.1897333333333333,0.0010041690871340182,0.11613333333333335,0.0020597302951816028,0.036186666666666666,0.000842430346609668,0.5198933333333334,0.0039567438914114945
,,15000,2.8126014505759e-05,4.704953818196811e-06,0.003218624707614649,0.0003305536987360001,0.0008273105456472473,6.223137237024313e-05,0.00032666261965203663,5.4041119046144395e-05,0.00014139600202606553,2.9090819180785157e-05,0.002039103217192759,0.00034151024643136945,0.0008291351953901058,7.828618913781557e-06,2.8126014505759e-05,4.704953818196811e-06,0.001388824617125265,0.0002503526002261761,0.40033606728375243,0.02195396761653996,0.0007710066439877294,7.510148103247638e-05,7.292636655620299e-05,6.994493965974124e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00011692696914673546,1.3180051834740968e-05,0.941742803151851,0.010042428543347703,0.7096657844891779,0.032370514369438594,0.0021931516187753027,0.0003049593884618514,random,0.840356079214243,0.009457407593886604,random,0.4796888888888889,0.0029979416807182444,0.17784444444444444,0.0025352819016802993,0.18957777777777776,0.0022019071419404636,0.11626666666666667,0.002141650453894533,0.03662222222222222,0.001481074018040146,0.5203111111111111,0.002997941680718214
32.0,0.0,10000,2.3478489902704485e-05,2.4250446232523085e-06,0.0032783484817237815,0.0004911709165741065,0.000803857916677711,2.5964146868157644e-05,0.00029824046720601955,3.4413240704293846e-06,0.00011804485257058601,5.979113643988187e-06,0.002209902745220107,0.00027507534175046046,0.0008681835589753393,4.41759529123985e-05,2.3478489902704485e-05,2.4250446232523085e-06,0.0013230378430648092,0.00017834910654169122,0.3922550157711626,0.008118801047849183,0.0007704544876011503,8.209141692814537e-05,6.618579974807896e-05,3.6746375015273114e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00010881597424936846,5.485922449105631e-06,0.9392675011840956,0.0020648912610976206,0.7036537997631281,0.024064800843653075,0.002137978385500321,0.0003515165886703192,active_base10000,0.8433005859880233,0.0051450071535205765,raw_variance,0.48133333333333334,0.004034297405441926,0.17703333333333335,0.0036917325050562456,0.1898333333333333,0.0034682688605252136,0.11599999999999999,0.002760434748368456,0.0358,0.0008524474568362946,0.5186666666666667,0.00403429740544195
32.0,0.0,12500,3.4085322704415046e-05,4.7238423125336085e-06,0.002846726349800554,0.00034390783793821525,0.0008839461410192883,7.73717122523154e-05,0.0003756422574546718,2.5423933818342074e-05,0.000160474175285159,2.0407799284562218e-05,0.0018847350360708503,0.0003742123346776353,0.0008739613210313616,1.6313280329061896e-05,3.4085322704415046e-05,4.7238423125336085e-06,0.001291400623358603,8.983144382743513e-05,0.43886108571206256,0.012805097667806707,0.0007265996376254547,7.024976099770382e-05,8.409866692697203e-05,4.058437128991791e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00012666294797974582,3.089214081328975e-06,0.9490577160045578,0.010517879344363011,0.7588111152487408,0.016466800474456707,0.0018312845645800373,0.00019367181487248613,active_base10000,0.8293632702305307,0.004106691908465867,raw_variance,0.38506666666666667,0.0032274379243535573,0.33949333333333326,0.0030875808581404874,0.154,0.00281784787855318,0.0928,0.0022083477986947634,0.02864,0.000681957965469036,0.6149333333333333,0.0032274379243535296
32.0,0.0,15000,4.2008910946749594e-05,7.127482386240696e-06,0.004579384894578565,0.0015910637520186607,0.0013388668127681301,0.0002808471920301077,0.000377489215713421,1.802841904397404e-05,0.00011216805321886362,2.6118590643081346e-05,0.0029969441611789687,0.0008638231668855653,0.0009124367323486483,5.9489519520885004e-05,4.2008910946749594e-05,7.127482386240696e-06,0.0020483928195445473,0.0006915304213198734,0.6126853786933733,0.12369624581501473,0.0011144211801476678,0.0003287688820623282,0.00012341745847758526,2.4614099728166197e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00015271333074764112,1.63434072354379e-05,0.8911622471293322,0.053033934361857445,0.9004302909403515,0.0994506295750171,0.002977419557945326,0.0010150759418919501,active_base10000,0.8073274942770997,0.00916823955438067,raw_variance,0.32088888888888895,0.00268953160362796,0.44059999999999994,0.0026821771145981547,0.13726666666666668,0.002861752894578713,0.07737777777777778,0.0018072556098975494,0.023866666666666665,0.0005682983045575297,0.6791111111111111,0.0026895316036279807
32.0,0.0,3000,4.15953894508556e-05,9.25553669916009e-06,0.0034484964581098575,0.0006195763280890505,0.0009403324111461709,0.0001037810735526801,0.00037080504492439026,4.2794563916121864e-05,0.0001528052112253367,3.868648138914579e-05,0.002411417781743239,0.000729394467495778,0.0008450665046238521,3.299989045840552e-05,4.15953894508556e-05,9.25553669916009e-06,0.0014528254600723524,0.00011115980058499613,0.461526116853397,0.018635174758396024,0.0008442537797095296,0.00011603579813782524,9.501963427283044e-05,4.875736177311845e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.0001351649095034474,7.9262475715474e-06,0.9233406909622325,0.02764228940233554,0.7981847524826273,0.019216192705049623,0.0024208419119059617,0.00045197322801985207,active_base3000,0.8309821739752867,0.0012199679096242828,raw_variance,0.4814444444444444,0.005717635702341609,0.17966666666666667,0.0019051586888313694,0.18355555555555556,0.0034029761846919,0.11855555555555557,0.007390350732584841,0.03677777777777778,0.003937787810370967,0.5185555555555555,0.005717635702341564
32.0,0.0,5000,4.729148758842409e-05,2.14052705922275e-06,0.003429091338453545,0.00031285443851124505,0.001129404147765038,2.9193095973390988e-05,0.00046653086586051013,2.9172981853200494e-05,0.00019197465880054138,1.7763674717167156e-05,0.002331310443075331,0.0002976923927857065,0.0008902821947050858,3.408747497561446e-06,4.729148758842409e-05,2.14052705922275e-06,0.0016099185382023593,0.00012530829643153348,0.5286301654924822,0.01046435207198641,0.0008919872081160216,4.377259415789686e-05,0.0001171083637624785,7.349006304982876e-06,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00015900669195461774,1.6713528120490173e-06,0.9286046296380702,0.010171773677753695,0.8600402899957477,0.008659147558956177,0.0020725332362697816,0.0001650100769526891,active_base3000,0.8119324704292987,0.0010644311463364562,raw_variance,0.28886666666666666,0.003430581421404947,0.5039999999999999,0.003394112549695421,0.11393333333333333,0.0009428090415820576,0.07113333333333334,0.004434210439550906,0.022066666666666665,0.0023626726862225798,0.7111333333333333,0.0034305814214049928
32.0,0.0,7500,5.804743427078786e-05,1.3089297788251063e-05,0.005032199163764659,0.0008956392619212135,0.001421555914640009,0.00019135023122168138,0.00037285602742640747,1.3051180260269696e-05,0.00011986327813761427,1.989900523435142e-05,0.003437704422174319,0.00033268155618523397,0.0009444487659423078,4.5794548462406156e-05,5.804743427078786e-05,1.3089297788251063e-05,0.002166185107175147,0.0004574388512563938,0.7074545055475414,0.1236365503915996,0.0012158586401451053,0.00019569386964510626,0.00014777622103186636,2.619903697469516e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00017679253525030043,1.3625610343004457e-05,0.867877971233363,0.03657495438789712,0.9888458388179289,0.0715253432584037,0.003100874569903288,0.0005838128238404472,active_base3000,0.7923574088782962,0.01055915373887188,raw_variance,0.19257777777777776,0.0022870542809366387,0.6537333333333334,0.0022016828580446084,0.09155555555555556,0.0028727755753230797,0.04742222222222222,0.0029561402930339356,0.014711111111111112,0.0015751151241483873,0.8074222222222223,0.0022870542809366613
32.0,0.0,10000,9.642838085280763e-05,2.839905770712335e-05,0.005440821661280435,0.0008660525440188284,0.0015689851549929136,0.0001563311017404095,0.00035812071365109495,7.009146879291635e-06,0.00010686654337080074,4.552163858890944e-06,0.004179337663544831,0.0003453276185003341,0.0009487089213682847,2.8027160396583982e-05,9.642838085280763e-05,2.839905770712335e-05,0.002187197183389352,0.00041914305983410633,0.8878273360552359,0.14928903360920615,0.0013305548385623986,0.00019371994225168541,0.0002027523275197988,4.291992274638272e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.0002443414222443765,5.2922199881100846e-05,0.8624542109664534,0.03260478113657337,1.1445247072168312,0.11989302540116753,0.0034284724039389445,0.0006502010752155215,active_base3000,0.7543610975344438,0.02485640650819775,raw_variance,0.14673333333333335,0.001049867716534904,0.7096333333333332,0.005342492135906462,0.0961,0.0027067816067549077,0.036366666666666665,0.002590152290674988,0.011166666666666667,0.0012256517540566822,0.8532666666666667,0.001049867716534896
32.0,0.0,12500,9.658676020590508e-05,1.5651307207307617e-05,0.005713202479198845,0.0005363580832604291,0.0015689078979093782,7.273517401529648e-05,0.0003492440760943813,9.726094443314432e-06,0.00010051665229052723,2.266019447985603e-06,0.004301876305346216,0.00015906647573255762,0.0009376072311829747,1.4038725642925988e-05,9.658676020590508e-05,1.5651307207307617e-05,0.0022848947973966353,0.0002981469461156473,0.9098811613418452,0.08011883503780953,0.001376544989967382,0.00010920868371948034,0.00019658018330422541,1.7916830518213696e-05,2413.0,0.0,867.0,0.0,935.0,0.0,605.0,0.0,180.0,0.0,600.0,0.0,350.0,0.0,2413.0,0.0,1637.0,0.0,5000.0,3,0.0,0.00026779539406471606,4.129864856230128e-05,0.8558289344478432,0.023242109296974157,1.1561427309952539,0.06632462714944597,0.0038093016052660636,0.0005704568042292987,active_base3000,0.7568156656006265,0.018049680723519857,raw_variance,0.13392,0.004905941975468801,0.69936,0.008360159488111847,0.12277333333333333,0.003509276595286017,0.034186666666666664,0.00156812697898551,0.00976,0.0007946487693734052,0.8660800000000001,0.004905941975468815
