row,model_id,base_size,total_labels,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count,accuracy_mean,accuracy_std,accuracy_count,macro_f1_mean,macro_f1_std,macro_f1_count,mcc_mean,mcc_std,mcc_count,recall_blocked_mean,recall_blocked_std,recall_blocked_count,recall_assemblable_mean,recall_assemblable_std,recall_assemblable_count,roc_auc_mean,roc_auc_std,roc_auc_count,brier_mean,brier_std,brier_count,ece_10bin_mean,ece_10bin_std,ece_10bin_count,fit_wall_s_mean,fit_wall_s_std,fit_wall_s_count,predict_wall_s_mean,predict_wall_s_std,predict_wall_s_count,train_pos_rate_mean,train_pos_rate_std,train_pos_rate_count
al_diverse_uncertainty,extra_trees,200,3000,0.8450441077463301,0.012438795258226682,8,0.94925,0.0014570027943889318,8,0.8623655652941746,0.00608105211164927,8,0.7266723514295581,0.010720540368658714,8,0.7118566176470588,0.027101171135040576,8,0.9782315978456014,0.002578349482288137,8,0.9690388228198595,0.00677565665535829,8,0.09022550615512126,0.002725343275175349,8,0.2148542240688576,0.007755191798031481,8,0.38755671371473,0.02035256690940891,8,0.10848701577924658,0.010909319870104711,8,0.5525416666666667,0.005194433834128873,8
al_diverse_uncertainty,extra_trees,400,400,0.6213280672457493,0.03825732407569632,8,0.9079,0.006189391846423332,8,0.659899895641958,0.04717506926639956,8,0.38836161991407014,0.06791679325747449,8,0.25505514705882354,0.08029382666475425,8,0.9876009874326751,0.005281796945324271,8,0.8814115468898511,0.012579074408966663,8,0.07467896139083434,0.003007324098648838,8,0.07144551095128593,0.009816866185650993,8,0.09973528151749633,0.010643857810392674,8,0.05548173421993852,0.008465577860500506,8,0.9028125,0.011606456023634928,8
al_diverse_uncertainty,extra_trees,400,500,0.7073536424780864,0.023016296777647143,8,0.91615,0.0045099889135118655,8,0.7430565679338078,0.01970842279440275,8,0.5031404089986451,0.03419547429134834,8,0.4404871323529412,0.04906929980885038,8,0.9742201526032316,0.00533423541679046,8,0.892821904660933,0.007643284828255621,8,0.07502595492682501,0.0023989779860598684,8,0.0944056952099623,0.009798246349666072,8,0.10617589075991418,0.01113298866051109,8,0.058796515775611624,0.007760824181922756,8,0.81175,0.01108087154901245,8
al_diverse_uncertainty,extra_trees,400,600,0.7376143946694477,0.02455018201868219,8,0.922625,0.002667127936296175,8,0.7704264407731483,0.016005783219926437,8,0.5534122185286166,0.02479463007692986,8,0.5011488970588235,0.05453916973548672,8,0.9740798922800717,0.006171599942321127,8,0.9045789168520303,0.0107022171539177,8,0.07412328603915008,0.0016791995487149243,8,0.10687636203321178,0.00911218848658856,8,0.12950507825007662,0.01928865079612476,8,0.06014399472041987,0.00901946244987261,8,0.7745833333333333,0.009708039541845287,8
al_diverse_uncertainty,extra_trees,400,700,0.7553540253062625,0.012975944835837574,8,0.929075,0.0028624415153102357,8,0.7906387915449739,0.009264860424505248,8,0.5928093947177652,0.016612427650800378,8,0.5333180147058824,0.02872150733823483,8,0.9773900359066428,0.0043362773298308835,8,0.9131558356132512,0.00944213589829273,8,0.07455107977366178,0.0015352091458119294,8,0.12156443698422946,0.00812832698394664,8,0.12446138012455776,0.011776908113893607,8,0.06106743753480259,0.0056512694142141695,8,0.7442857142857143,0.009985412100183718,8
al_diverse_uncertainty,extra_trees,400,800,0.7653834634729116,0.012948656020814072,8,0.9318500000000001,0.0029447289470219194,8,0.8002040195175676,0.010333335825134779,8,0.6106650996788285,0.01916762225715927,8,0.5526194852941176,0.026925822242858784,8,0.9781474416517055,0.002771826276596413,8,0.9193847089020752,0.009994374429679907,8,0.07480056867301692,0.0017544323226222102,8,0.12943468484711365,0.009402769637755345,8,0.13737928138289135,0.014970769967730264,8,0.06740336473740172,0.006103423780650105,8,0.721875,0.010177004891982111,8
al_diverse_uncertainty,extra_trees,400,900,0.7787440843146055,0.0133338653574496,8,0.93445,0.0023096072640788564,8,0.8107612642291439,0.008554827484340086,8,0.6298144030180048,0.015139991928207959,8,0.5797334558823529,0.029130374984817044,8,0.9777547127468582,0.0035145937808979772,8,0.9258932777764943,0.010255843107562812,8,0.07541586837220277,0.0021268345964855573,8,0.13804314897055578,0.009571936070611272,8,0.14284707815386355,0.01358399335178099,8,0.07636881775397342,0.008347262110662737,8,0.699861111111111,0.011054418861561345,8
al_diverse_uncertainty,extra_trees,400,1000,0.7848639722383567,0.014953453154251305,8,0.93565,0.0027018512172211967,8,0.8154898056397631,0.00937541730247383,8,0.6384819825134049,0.016892789574837763,8,0.5921415441176471,0.03272792707568007,8,0.9775864003590664,0.004105635188212795,8,0.9298917540956014,0.008492905076126869,8,0.07589147418732141,0.0019276426363261433,8,0.14279542449722285,0.007517235422464096,8,0.15677162498468533,0.0087741524616931,8,0.07310525512730237,0.007862927040890222,8,0.6865,0.00850210058078083,8
al_diverse_uncertainty,extra_trees,400,1100,0.7940724749841589,0.008715404004017572,8,0.9384,0.002585674822113959,8,0.8243538555883347,0.007931330386391329,8,0.6551267371683049,0.015490691560147625,8,0.6096047794117647,0.01701697895506258,8,0.978540170556553,0.001640095023510334,8,0.9349582457393865,0.008237009003351501,8,0.07641748780892887,0.00182407102125284,8,0.1497602713072122,0.008120150706006484,8,0.1606694269721629,0.00987209674772998,8,0.07473248950554989,0.0035780198417440555,8,0.6720454545454545,0.005846319945635007,8
al_diverse_uncertainty,extra_trees,400,1200,0.796725664008871,0.012599187232323996,8,0.938275,0.0029489707647632458,8,0.8251163533709375,0.00968609911331651,8,0.6559753863370417,0.018316726767782492,8,0.6158088235294118,0.025959408311465138,8,0.9776425044883303,0.0025388059447447823,8,0.93673666413098,0.006590520567146233,8,0.07733282421178461,0.0016082306071278354,8,0.15370950189536386,0.006494718205663983,8,0.1736112132348353,0.015099596474443536,8,0.0819054478633916,0.016174764177753258,8,0.660625,0.007109545338531492,8
al_diverse_uncertainty,extra_trees,400,1300,0.7986059773999367,0.009265587290662125,8,0.93875,0.0018322507626258068,8,0.8267591868527483,0.005721462219013608,8,0.659138732375175,0.01056587435470258,8,0.6194852941176471,0.020327733697860933,8,0.9777266606822262,0.0027400092220499855,8,0.9400907422411289,0.006692009636344352,8,0.07720747873685103,0.001324563365706204,8,0.1553437701569982,0.00582295225362854,8,0.17697203109855764,0.007882020045938064,8,0.07609223408508115,0.005392381210928583,8,0.6521153846153847,0.004248215775841228,8
al_diverse_uncertainty,extra_trees,400,1400,0.8046697611944239,0.006181378593210693,8,0.93985,0.0027396558699432287,8,0.8311669700778445,0.00703753006306461,8,0.6669639402834859,0.014511051230580798,8,0.6318933823529411,0.011448194446290609,8,0.9774461400359067,0.0023475788200850046,8,0.9416003455354314,0.007399199218580611,8,0.07825950640234196,0.0014995272221181807,8,0.16047900188938102,0.006027702020238949,8,0.18631440651370212,0.01111817516812693,8,0.0809241198876407,0.005144313649564657,8,0.6424107142857143,0.004233310568260629,8
al_diverse_uncertainty,extra_trees,400,1500,0.8081812196377653,0.006427759015696504,8,0.941075,0.0026724787851623378,8,0.8347280185616303,0.0071773065038871165,8,0.673999754999932,0.014603118868551538,8,0.6383272058823529,0.011615635795481359,8,0.9780352333931778,0.001932133680175349,8,0.9437457096842328,0.006094991268933343,8,0.07823166707185959,0.0012430479587766088,8,0.1625479420315016,0.004947970959930581,8,0.19534314589691348,0.009472487976673098,8,0.08045970863895491,0.007998909754187319,8,0.635,0.004170950179134886,8
