# SOURCE: runs_dir=runs; benchmark=['overlap_ranked100_v2']; n_subgroups=42; generated=2026-07-01T17:57:43+00:00
variant,model_id,optimizer,method,gate,tau_decide_mm3,p_star,verified_ok,false_ok,coverage_n,proximity_n,mean_l2,mean_l1,mean_l0,mean_final_overlap_mm3,sim_n_success,sim_baseline_mean_LD,sim_final_mean_LD,sim_mean_dLD,sim_median_dLD,sim_mean_dCD0,sim_mean_dCD,sim_final_vlm_ok_rate,n_starts,benchmark_id,run_id
a,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,reg,0.5,,94,6,100,94,0.3967460034082669,0.9056931106106973,5.76595744680851,46.98292227727412,92,463.21618223827903,15.382981867798076,-447.833200370481,0.19198849689500008,0.00042571116377235224,-604.0211919318799,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__receding_multistep_gradient__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,reg,0.1,,98,2,100,98,0.39660228076135784,0.9104522532285144,5.877551020408164,46.40915103843865,92,463.21618223827903,15.382981867798076,-447.833200370481,0.19198849689500008,0.00042571116377235224,-604.0211919318799,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__receding_multistep_gradient__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,reg,0.01,,99,0,100,99,0.4087387772606678,0.9580032834092891,6.1313131313131315,46.321915438803565,92,463.21618223827903,15.382981867798076,-447.833200370481,0.19198849689500008,0.00042571116377235224,-604.0211919318799,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__receding_multistep_gradient__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,1.0,,92,8,100,92,0.3765020146422265,0.860869742387915,6.076086956521739,47.06552112342585,92,463.21618223827903,16.03910178206632,-447.17708045621276,0.27777139774285065,0.0004350892971022393,-604.0228873090649,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__receding_multistep_penalty__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,0.5,,94,6,100,94,0.37302514093885725,0.8580911650587721,6.223404255319149,46.98292227727412,92,463.21618223827903,16.03910178206632,-447.17708045621276,0.27777139774285065,0.0004350892971022393,-604.0228873090649,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__receding_multistep_penalty__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,0.1,,98,2,100,98,0.3714173225336059,0.8587382249991048,6.326530612244898,46.40915103843865,92,463.21618223827903,16.03910178206632,-447.17708045621276,0.27777139774285065,0.0004350892971022393,-604.0228873090649,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__receding_multistep_penalty__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,0.01,,99,0,100,99,0.3799913516251821,0.8979548980327169,6.595959595959596,46.321915438803565,92,463.21618223827903,16.03910178206632,-447.17708045621276,0.27777139774285065,0.0004350892971022393,-604.0228873090649,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__receding_multistep_penalty__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,1.0,,80,15,100,80,0.18266990584666712,0.4661948823654221,9.2875,16130.248219410221,80,530.912995245259,35.37962610022048,-495.53336914503836,0.06110725497892222,0.00019767291197946615,-404.153567348827,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__trust_region_hybrid__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,0.5,,86,9,100,86,0.18521041005357922,0.47850986348756525,9.476744186046512,16109.482866761864,80,530.912995245259,35.37962610022048,-495.53336914503836,0.06110725497892222,0.00019767291197946615,-404.153567348827,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__trust_region_hybrid__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,0.1,,92,3,100,92,0.20244709266196043,0.5136310132141523,9.478260869565217,16108.348280035549,80,530.912995245259,35.37962610022048,-495.53336914503836,0.06110725497892222,0.00019767291197946615,-404.153567348827,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__trust_region_hybrid__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,0.01,,93,2,100,93,0.22890514686824173,0.5615514510208341,9.193548387096774,16122.759264167345,80,530.912995245259,35.37962610022048,-495.53336914503836,0.06110725497892222,0.00019767291197946615,-404.153567348827,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__trust_region_hybrid__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,1.0,,76,19,100,76,0.14321956535541905,0.32466895059563533,7.5131578947368425,16261.011184467778,76,557.2753800747121,15.862983622288258,-541.4123964524239,0.03423380290190803,0.00017774526804160908,-425.4220544424009,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__trust_region_hybrid_shrinkage__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,0.5,,81,14,100,81,0.1546350617238148,0.35766057639727755,7.6419753086419755,16199.74754269689,76,557.2753800747121,15.862983622288258,-541.4123964524239,0.03423380290190803,0.00017774526804160908,-425.4220544424009,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__trust_region_hybrid_shrinkage__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,0.1,,89,6,100,89,0.1707587092803395,0.40575312223284393,7.955056179775281,16151.885266811232,76,557.2753800747121,15.862983622288258,-541.4123964524239,0.03423380290190803,0.00017774526804160908,-425.4220544424009,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__trust_region_hybrid_shrinkage__eng_multitask_gate_strong_100k
a,eng_multitask_gate_strong_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,0.01,,92,3,100,92,0.19986757663905982,0.45600765904720963,7.717391304347826,16122.98821424481,76,557.2753800747121,15.862983622288258,-541.4123964524239,0.03423380290190803,0.00017774526804160908,-425.4220544424009,1.0,100,overlap_ranked100_v2,model_a_eng_multitask_gate_strong_featgrad_detached__trust_region_hybrid_shrinkage__eng_multitask_gate_strong_100k
b,eng_log_huber_100k,all,"All (best of 6, CAD-adjudicated)",reg,1.0,,90,6,100,90,0.2175719854469538,0.35115494961608335,2.411111111111111,10757.349031367412,90,473.428131485975,14.555184400338762,-458.87294708563576,0.02051708795483087,3.1832470154850007e-06,-622.8854063611699,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__all__eng_log_huber_100k
b,eng_log_huber_100k,full_coordinate_grid_refine,Full coordinate grid + refine,reg,1.0,,63,27,100,63,0.179901105661903,0.179901105661903,1.0,22627.40874631312,63,679.4390148439327,14.366430735146299,-665.072584108786,-0.023830505420502135,-4.593752029336612e-05,-0.01655461122400701,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__full_coordinate_grid_refine__eng_log_huber_100k
b,eng_log_huber_100k,full_coordinate_grid_refine,Full coordinate grid + refine,reg,0.5,,71,18,100,71,0.18176205798401904,0.18176205798401904,1.0,22617.211117416657,63,679.4390148439327,14.366430735146299,-665.072584108786,-0.023830505420502135,-4.593752029336612e-05,-0.01655461122400701,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__full_coordinate_grid_refine__eng_log_huber_100k
b,eng_log_huber_100k,full_coordinate_grid_refine,Full coordinate grid + refine,reg,0.1,,84,5,100,84,0.21708153597356256,0.21708153597356256,1.0,22480.435855709893,63,679.4390148439327,14.366430735146299,-665.072584108786,-0.023830505420502135,-4.593752029336612e-05,-0.01655461122400701,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__full_coordinate_grid_refine__eng_log_huber_100k
b,eng_log_huber_100k,full_coordinate_grid_refine,Full coordinate grid + refine,reg,0.01,,88,1,100,88,0.2635502201761607,0.2635502201761607,1.0,22478.360988709275,63,679.4390148439327,14.366430735146299,-665.072584108786,-0.023830505420502135,-4.593752029336612e-05,-0.01655461122400701,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__full_coordinate_grid_refine__eng_log_huber_100k
b,eng_log_huber_100k,one_shot_gradient_line_search,One-shot gradient line search,reg,1.0,,75,15,100,75,0.22350187749734804,0.4723745784290303,5.0,63461.363826812674,75,10.528276268214139,15.60655494171023,5.078278673496092,0.05388115731194887,-0.00028324955794748266,0.03964845824166545,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__one_shot_gradient_line_search__eng_log_huber_100k
b,eng_log_huber_100k,one_shot_gradient_line_search,One-shot gradient line search,reg,0.5,,85,5,100,85,0.2274663366777099,0.4811744666524615,4.976470588235294,63458.33858038697,75,10.528276268214139,15.60655494171023,5.078278673496092,0.05388115731194887,-0.00028324955794748266,0.03964845824166545,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__one_shot_gradient_line_search__eng_log_huber_100k
b,eng_log_huber_100k,one_shot_gradient_line_search,One-shot gradient line search,reg,0.1,,89,1,100,89,0.2911799845009855,0.6241289303521209,5.0,63458.271300809945,75,10.528276268214139,15.60655494171023,5.078278673496092,0.05388115731194887,-0.00028324955794748266,0.03964845824166545,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__one_shot_gradient_line_search__eng_log_huber_100k
b,eng_log_huber_100k,one_shot_gradient_line_search,One-shot gradient line search,reg,0.01,,90,0,100,90,0.36780399761774457,0.7915648311083678,5.0,63458.18013306577,75,10.528276268214139,15.60655494171023,5.078278673496092,0.05388115731194887,-0.00028324955794748266,0.03964845824166545,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__one_shot_gradient_line_search__eng_log_huber_100k
b,eng_log_huber_100k,receding_multistep_gradient,Receding-horizon multistep gradient,reg,1.0,,89,6,100,89,0.4256459706195821,0.9937518984025837,5.842696629213483,18887.876231913375,89,478.4601508629044,15.195982490939457,-463.264168371965,0.21105265784486704,-0.00042461188825369833,-629.8607253352691,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__receding_multistep_gradient__eng_log_huber_100k
b,eng_log_huber_100k,receding_multistep_gradient,Receding-horizon multistep gradient,reg,0.5,,92,3,100,92,0.41835577115114964,0.9789437161200378,5.826086956521739,18887.63396298453,89,478.4601508629044,15.195982490939457,-463.264168371965,0.21105265784486704,-0.00042461188825369833,-629.8607253352691,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__receding_multistep_gradient__eng_log_huber_100k
b,eng_log_huber_100k,receding_multistep_gradient,Receding-horizon multistep gradient,reg,0.1,,94,1,100,94,0.4324213357974072,1.0440946917455982,6.202127659574468,18887.599168047072,89,478.4601508629044,15.195982490939457,-463.264168371965,0.21105265784486704,-0.00042461188825369833,-629.8607253352691,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__receding_multistep_gradient__eng_log_huber_100k
b,eng_log_huber_100k,receding_multistep_gradient,Receding-horizon multistep gradient,reg,0.01,,95,0,100,95,0.4506648685325968,1.1070011045893255,6.536842105263158,18887.511932447436,89,478.4601508629044,15.195982490939457,-463.264168371965,0.21105265784486704,-0.00042461188825369833,-629.8607253352691,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__receding_multistep_gradient__eng_log_huber_100k
b,eng_log_huber_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,1.0,,89,6,100,89,0.4026728923845766,0.9602333069738034,6.775280898876405,18887.876231913375,89,478.4601508629044,15.160558394918132,-463.29959246798626,0.15977127518807244,-0.0002156077942205608,-629.8608872445564,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__receding_multistep_penalty__eng_log_huber_100k
b,eng_log_huber_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,0.5,,92,3,100,92,0.3961318150325031,0.9465181222378483,6.728260869565218,18887.63396298453,89,478.4601508629044,15.160558394918132,-463.29959246798626,0.15977127518807244,-0.0002156077942205608,-629.8608872445564,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__receding_multistep_penalty__eng_log_huber_100k
b,eng_log_huber_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,0.1,,94,1,100,94,0.4078888704958651,1.0048516670578627,7.117021276595745,18887.599168047072,89,478.4601508629044,15.160558394918132,-463.29959246798626,0.15977127518807244,-0.0002156077942205608,-629.8608872445564,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__receding_multistep_penalty__eng_log_huber_100k
b,eng_log_huber_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,0.01,,95,0,100,95,0.41890345418076697,1.0495054035366127,7.484210526315789,18887.511932447436,89,478.4601508629044,15.160558394918132,-463.29959246798626,0.15977127518807244,-0.0002156077942205608,-629.8608872445564,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__receding_multistep_penalty__eng_log_huber_100k
b,eng_log_huber_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,1.0,,77,15,100,77,0.16900263331704266,0.4128581823527644,9.233766233766234,41822.58616802851,77,550.370298487815,207.8269545796983,-342.5433439081164,0.04850747939530642,1.674097736201422e-05,1.300998136720483,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__trust_region_hybrid__eng_log_huber_100k
b,eng_log_huber_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,0.5,,86,6,100,86,0.17041093590507098,0.42366458786578925,9.244186046511627,41800.279495931805,77,550.370298487815,207.8269545796983,-342.5433439081164,0.04850747939530642,1.674097736201422e-05,1.300998136720483,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__trust_region_hybrid__eng_log_huber_100k
b,eng_log_huber_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,0.1,,89,2,100,89,0.2195410322299003,0.5509399994547864,9.280898876404494,41799.98115532102,77,550.370298487815,207.8269545796983,-342.5433439081164,0.04850747939530642,1.674097736201422e-05,1.300998136720483,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__trust_region_hybrid__eng_log_huber_100k
b,eng_log_huber_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,0.01,,91,0,100,91,0.253457830851207,0.6315770521106626,9.175824175824175,41798.61452115913,77,550.370298487815,207.8269545796983,-342.5433439081164,0.04850747939530642,1.674097736201422e-05,1.300998136720483,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__trust_region_hybrid__eng_log_huber_100k
b,eng_log_huber_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,1.0,,70,22,100,70,0.14342892089451245,0.30286036095969576,6.957142857142857,41984.257087160724,70,603.2344267931219,227.4975469689239,-375.73687982419773,0.059073092849796005,3.471140865789846e-05,1.3988447989389001,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__trust_region_hybrid_shrinkage__eng_log_huber_100k
b,eng_log_huber_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,0.5,,80,12,100,80,0.14469326304564228,0.3194582133018647,7.425,41909.48295337099,70,603.2344267931219,227.4975469689239,-375.73687982419773,0.059073092849796005,3.471140865789846e-05,1.3988447989389001,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__trust_region_hybrid_shrinkage__eng_log_huber_100k
b,eng_log_huber_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,0.1,,91,1,100,91,0.18822627582592283,0.42404956157129864,7.450549450549451,41798.50046602371,70,603.2344267931219,227.4975469689239,-375.73687982419773,0.059073092849796005,3.471140865789846e-05,1.3988447989389001,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__trust_region_hybrid_shrinkage__eng_log_huber_100k
b,eng_log_huber_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,0.01,,92,0,100,92,0.21873447213198557,0.4967325156411711,7.467391304347826,41798.4132452247,70,603.2344267931219,227.4975469689239,-375.73687982419773,0.059073092849796005,3.471140865789846e-05,1.3988447989389001,1.0,100,overlap_ranked100_v2,model_b_eng_log_huber_featgrad_detached__trust_region_hybrid_shrinkage__eng_log_huber_100k
c,eng_multitask_gate_strong_100k,all,"All (best of 6, CAD-adjudicated)",reg,1.0,,93,7,100,93,0.20895904766891918,0.3069172093983861,2.3225806451612905,29.23205312888439,93,459.06002634360317,14.510709512945974,-444.549316830657,0.04034173957065512,-0.0003067599822663211,-602.7968318341815,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__all__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,full_coordinate_grid_refine,Full coordinate grid + refine,reg,1.0,,62,27,100,62,0.17676086878862576,0.17676086878862576,1.0,26820.5284825123,62,690.0645652435941,14.150859379066258,-675.9137058645274,0.0,-6.406424549325363e-05,-0.023003863731443787,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__full_coordinate_grid_refine__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,full_coordinate_grid_refine,Full coordinate grid + refine,reg,0.5,,68,21,100,68,0.17691402552813187,0.17691402552813187,1.0,26808.314150959548,62,690.0645652435941,14.150859379066258,-675.9137058645274,0.0,-6.406424549325363e-05,-0.023003863731443787,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__full_coordinate_grid_refine__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,full_coordinate_grid_refine,Full coordinate grid + refine,reg,0.1,,79,10,100,79,0.18643532341795516,0.18643532341795516,1.0,26683.3461745177,62,690.0645652435941,14.150859379066258,-675.9137058645274,0.0,-6.406424549325363e-05,-0.023003863731443787,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__full_coordinate_grid_refine__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,full_coordinate_grid_refine,Full coordinate grid + refine,reg,0.01,,85,4,100,85,0.23037450763251038,0.23037450763251038,1.0,26661.97278346939,62,690.0645652435941,14.150859379066258,-675.9137058645274,0.0,-6.406424549325363e-05,-0.023003863731443787,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__full_coordinate_grid_refine__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,one_shot_gradient_line_search,One-shot gradient line search,reg,1.0,,86,14,100,86,0.23318477922267045,0.48859895846036744,5.0,48.82121202222501,86,495.1219155380347,15.633967663853559,-479.4879478741809,0.16151274034783203,-0.0005939031395691878,-651.8677513430947,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__one_shot_gradient_line_search__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,one_shot_gradient_line_search,One-shot gradient line search,reg,0.5,,91,9,100,91,0.2416293336513434,0.5069466298355453,4.967032967032967,36.865353193679454,86,495.1219155380347,15.633967663853559,-479.4879478741809,0.16151274034783203,-0.0005939031395691878,-651.8677513430947,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__one_shot_gradient_line_search__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,one_shot_gradient_line_search,One-shot gradient line search,reg,0.1,,97,3,100,97,0.26731362965743444,0.5596559234629456,5.0,0.49342989351569616,86,495.1219155380347,15.633967663853559,-479.4879478741809,0.16151274034783203,-0.0005939031395691878,-651.8677513430947,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__one_shot_gradient_line_search__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,one_shot_gradient_line_search,One-shot gradient line search,reg,0.01,,99,1,100,99,0.35400526911460634,0.7441370469217967,5.0,0.044245270882159266,86,495.1219155380347,15.633967663853559,-479.4879478741809,0.16151274034783203,-0.0005939031395691878,-651.8677513430947,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__one_shot_gradient_line_search__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,reg,1.0,,92,8,100,92,0.35892804755252966,0.7688067047128184,5.173913043478261,34.083141754813305,92,463.4224937713065,45.679519169469664,-417.7429746018366,0.3375757215089008,-0.0011371854395682093,-609.3549613447833,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__receding_multistep_gradient__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,reg,0.5,,94,6,100,94,0.3544678526450097,0.7632392448666782,5.202127659574468,34.00054290866158,92,463.4224937713065,45.679519169469664,-417.7429746018366,0.3375757215089008,-0.0011371854395682093,-609.3549613447833,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__receding_multistep_gradient__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,reg,0.1,,98,2,100,98,0.35123021810211885,0.7630975703404925,5.26530612244898,29.000981311943566,92,463.4224937713065,45.679519169469664,-417.7429746018366,0.3375757215089008,-0.0011371854395682093,-609.3549613447833,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__receding_multistep_gradient__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,receding_multistep_gradient,Receding-horizon multistep gradient,reg,0.01,,99,0,100,99,0.3619345356667647,0.7959456255745506,5.454545454545454,28.91374571230848,92,463.4224937713065,45.679519169469664,-417.7429746018366,0.3375757215089008,-0.0011371854395682093,-609.3549613447833,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__receding_multistep_gradient__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,1.0,,92,8,100,92,0.32343964621647,0.6999105980113726,5.358695652173913,34.083141754813305,92,463.4224937713065,45.73018169335392,-417.69231207795224,0.3172399147182112,-0.0010311985663088471,-609.3550207336154,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__receding_multistep_penalty__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,0.5,,94,6,100,94,0.3188625410962912,0.693260153685454,5.404255319148936,34.00054290866158,92,463.4224937713065,45.73018169335392,-417.69231207795224,0.3172399147182112,-0.0010311985663088471,-609.3550207336154,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__receding_multistep_penalty__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,0.1,,98,2,100,98,0.31685246455858435,0.6952005447307186,5.459183673469388,29.000981311943566,92,463.4224937713065,45.73018169335392,-417.69231207795224,0.3172399147182112,-0.0010311985663088471,-609.3550207336154,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__receding_multistep_penalty__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,receding_multistep_penalty,Receding-horizon multistep (distance-penalized),reg,0.01,,99,0,100,99,0.3247838136517933,0.7207852363225123,5.666666666666667,28.91374571230848,92,463.4224937713065,45.73018169335392,-417.69231207795224,0.3172399147182112,-0.0010311985663088471,-609.3550207336154,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__receding_multistep_penalty__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,1.0,,81,16,100,81,0.15043906771516158,0.40196267835730887,9.753086419753087,5919.378234306038,81,524.6932889147238,16.23710589310494,-508.45618302161864,0.07349880924211227,4.684775939745137e-05,-692.087981530468,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__trust_region_hybrid__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,0.5,,87,10,100,87,0.1544759294538938,0.41235076038822055,9.816091954022989,5959.445011742874,81,524.6932889147238,16.23710589310494,-508.45618302161864,0.07349880924211227,4.684775939745137e-05,-692.087981530468,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__trust_region_hybrid__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,0.1,,96,1,100,96,0.1742129907141237,0.45830391557116584,9.822916666666666,5649.571362418781,81,524.6932889147238,16.23710589310494,-508.45618302161864,0.07349880924211227,4.684775939745137e-05,-692.087981530468,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__trust_region_hybrid__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,trust_region_hybrid,Trust-region top-x cloud (no shrinkage),reg,0.01,,95,2,100,95,0.20782057448658128,0.5457708786739587,9.821052631578947,5649.815807905561,81,524.6932889147238,16.23710589310494,-508.45618302161864,0.07349880924211227,4.684775939745137e-05,-692.087981530468,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__trust_region_hybrid__eng_multitask_gate_strong_100k
c,eng_multitask_gate_strong_100k,trust_region_hybrid_shrinkage,Trust-region top-x cloud + clean-preserving shrinkage,reg,1.0,,68,29,100,68,0.11436713911723051,0.2820259961471025,8.073529411764707,6171.597750748939,68,629.3925260906828,14.878977303610858,-614.5135487870723,0.06443448127141416,4.4643595136863706e-05,-824.3923484643865,1.0,100,overlap_ranked100_v2,model_c_eng_multitask_gate_strong_featgrad_full__trust_region_hybrid_shrinkage__eng_multitask_gate_strong_100k
