variant_id,arch_id,budget,n_runs,engineered,loss_variant,multitask,mae_log_mean,mae_log_std,typical_factor_mean,typical_factor_std,gate_f1_mean,gate_f1_std,spearman_mm3_mean,spearman_mm3_std,cond_mae_log_mean,cond_mae_log_std,cond_typical_factor_mean,cond_typical_factor_std,gate_f1_binary_mean,gate_f1_binary_std
eng_log_huber,mlp_256_128_64_32,30000,30,True,log_huber,False,0.3148439281679739,0.017243436616699984,2.066216693717531,0.08243157513549908,0.9320201340383731,0.005837496242922872,0.7810515012279444,0.016699221888277542,0.5662587651119898,0.032772629326420034,3.6936906211025846,0.28140853545108246,,
eng_log_huber,mlp_256_128_64_32,35000,30,True,log_huber,False,0.3133651483615984,0.013711358728902652,2.0586217999765037,0.06603280995826094,0.9315309591719678,0.004430839453145391,0.7853803701185141,0.018825806729650837,0.5592690003867181,0.03489835425243828,3.6362081369709944,0.3009960631683481,,
eng_log_huber,mlp_256_128_64_32,40000,30,True,log_huber,False,0.3115822821849609,0.012309280053542936,2.0499868864482123,0.05820688607692541,0.9309429970325623,0.005110192873359243,0.7838982320061393,0.01257753309252396,0.5528200574441985,0.029723800266763547,3.579420119133439,0.2485322055221525,,
eng_log_huber,mlp_256_128_64_32,45000,30,True,log_huber,False,0.31116313333787254,0.012902440497170372,2.0480894713030677,0.06110915410135946,0.9309996733639951,0.005416679905510672,0.7852504358455632,0.016861203809008494,0.5459680632624914,0.038938796466433064,3.52960481758353,0.3371308232077427,,
eng_log_huber,mlp_256_128_64_32,50000,30,True,log_huber,False,0.3120374400216634,0.01433902062352886,2.0524221646064644,0.06797075186993534,0.9307714533847017,0.004506933204353336,0.7839323380516934,0.010288600246270329,0.54517921598528,0.03035033919612006,3.517362194006817,0.2505653597129161,,
eng_log_huber,mlp_256_128_64_32,60000,30,True,log_huber,False,0.30488742229405746,0.012500281042979488,2.0186576094529034,0.05879462149164412,0.9322082371878532,0.004918962609057739,0.7867814714809668,0.012451231289656967,0.5317395350433333,0.03169804345278115,3.4111412164863464,0.2633624257078196,,
eng_log_huber,mlp_256_128_64_32,70000,30,True,log_huber,False,0.3060353865466436,0.009429009104599278,2.023645632000567,0.044024991666597936,0.9317604464245091,0.0035024371403231287,0.7854795671987083,0.011518692122508405,0.5180806388645518,0.024182176298686606,3.3017333050124194,0.1885084357611736,,
eng_log_huber,mlp_256_128_64_32,80000,30,True,log_huber,False,0.3025776121874221,0.01049821279258657,2.007707145949309,0.048597488021924,0.9320821849836237,0.004799788511750798,0.7910662567213479,0.014335526712491846,0.5225549997821026,0.028609835802008536,3.3379303789100265,0.22417630825057142,,
eng_log_huber,mlp_256_128_64_32,90000,30,True,log_huber,False,0.298800703715137,0.01112057603114366,1.9903922149381266,0.051154377791410854,0.9326713982156417,0.0040759736757560614,0.7931936659593186,0.01894694446542561,0.5103796482007547,0.023008176977343593,3.2431827729697242,0.17301725947477947,,
eng_log_huber,mlp_256_128_64_32,100000,30,True,log_huber,False,0.2966297331649836,0.010102501903189601,1.9803566075508658,0.04612196754872429,0.932966004555275,0.0040604171053842,0.7905299741060997,0.011852195007714172,0.5107226092207259,0.022161311227728058,3.2454330749635303,0.1672333665334502,,
eng_multitask_gate_strong,mlp_256_128_64_32,5000,30,True,multitask_gate,True,0.3906869578207794,0.03849883110472729,2.4678031478254536,0.2139853871320844,0.9201308288879971,0.012458053212230823,0.78537507750031,0.04131663689941779,0.7145480177768453,0.07749455084058282,5.264726113851074,0.9769087844794336,0.9217891031872966,0.01625894581779299
