accuracy,balanced_accuracy,base_size,brier,macro_f1,mcc,precision_blocked,recall_assemblable,recall_blocked,roc_auc,round_idx,row,seed_split,status,total_labels,train_pos_rate,wall_s
0.9848,0.9874376254092301,1000,0.010643948415420976,0.9627753303101677,0.9275213355881515,0.8836065573770492,0.9840664272890485,0.9908088235294118,0.9993032362181856,4,row1_uncertainty_disagreement,2,ok,2000,0.8912,3.6511409580125473
0.9912,0.9926421084591825,1000,0.006454769268607194,0.9779826591423405,0.9566635316138817,0.929553264604811,0.9907989228007181,0.9944852941176471,0.9995561173302354,5,row1_uncertainty_disagreement,2,ok,2250,0.8912,4.158822541008703
0.9894,0.9884045965783081,1000,0.007839338212957571,0.9734996581455901,0.9477281973731886,0.9210977701543739,0.9896768402154399,0.9871323529411765,0.9992545576354419,6,row1_uncertainty_disagreement,2,ok,2500,0.8912,2.853198291035369
0.9902,0.9888534296124195,1000,0.007022892319857121,0.975423495800076,0.9514394693576227,0.927461139896373,0.9905745062836625,0.9871323529411765,0.9993156121290527,7,row1_uncertainty_disagreement,2,ok,2750,0.8912,4.2042921670363285
0.992,0.988249485162108,1000,0.005818786087167861,0.9797322631968302,0.9597050291088556,0.9452296819787986,0.9930430879712747,0.9834558823529411,0.9995717934840005,8,row1_uncertainty_disagreement,2,ok,3000,0.8912,3.6416122500086203
0.9894,0.9900184153553702,1000,0.008004381373602112,0.9735814720981963,0.9480438467192801,0.9182282793867121,0.9892280071813285,0.9908088235294118,0.9994038936265709,9,row1_uncertainty_disagreement,2,ok,3250,0.8912,4.540074667020235
0.988,0.9795500448833034,1000,0.008204085584076048,0.9696939207217211,0.9397161303117912,0.9245614035087719,0.9903500897666068,0.96875,0.9990408669078045,10,row1_uncertainty_disagreement,2,ok,3500,0.8912,4.969784417015035
0.9302,0.9317905797866723,1000,0.05128793042227845,0.8519527181947564,0.7258843542969886,0.6187576126674786,0.9297576301615799,0.9338235294117647,0.9816122841641144,0,row1_uncertainty_disagreement,3,ok,1000,0.8912,1.5429196250042878
0.964,0.9620505069173091,1000,0.025054667894730643,0.9162153466673817,0.8394506271056833,0.7676470588235295,0.9645421903052065,0.9595588235294118,0.9944584796441018,1,row1_uncertainty_disagreement,3,ok,1250,0.8912,2.052347750053741
0.9798,0.9773702344492554,1000,0.014105784702630882,0.9507896986565783,0.9039180424729231,0.8589951377633711,0.980475763016158,0.9742647058823529,0.9978300902946459,2,row1_uncertainty_disagreement,3,ok,1500,0.8912,2.90834124997491
0.9878,0.9883138398986165,1000,0.009172579647879105,0.9697337492809285,0.9405939868110398,0.9072512647554806,0.9876570915619389,0.9889705882352942,0.9992722964410181,3,row1_uncertainty_disagreement,3,ok,1750,0.8912,2.9434343749890104
0.9862,0.9890299926074559,1000,0.009975328412225232,0.9660760256913632,0.933857057249117,0.8925619834710744,0.9854129263913824,0.9926470588235294,0.999203403870525,4,row1_uncertainty_disagreement,3,ok,2000,0.8912,3.563940124993678
0.9896,0.989323714225367,1000,0.007373096899730291,0.9740197865305783,0.948805829341676,0.9212328767123288,0.9896768402154399,0.9889705882352942,0.9995115640511142,5,row1_uncertainty_disagreement,3,ok,2250,0.8912,3.327551249996759
0.9898,0.9765253722673989,1000,0.006991042334599449,0.973848768969257,0.94772222113728,0.9473684210526315,0.993491921005386,0.9595588235294118,0.9992355812387791,6,row1_uncertainty_disagreement,3,ok,2500,0.8912,4.0568614159710705
0.988,0.9900398669342063,1000,0.009174420159675636,0.9702982060116431,0.9418606759251167,0.9060402684563759,0.9874326750448833,0.9926470588235294,0.9990895454905482,7,row1_uncertainty_disagreement,3,ok,2750,0.8912,2.8140282920212485
0.9894,0.9787216839159363,1000,0.006956123037348763,0.9729960825977484,0.9461039279652536,0.9391771019677997,0.9923698384201077,0.9650735294117647,0.999314374537966,8,row1_uncertainty_disagreement,3,ok,3000,0.8912,3.8780750000150874
0.989,0.9897939988383145,1000,0.008013006891970926,0.9726267681739098,0.9462138921058267,0.9151103565365025,0.9887791741472173,0.9908088235294118,0.9993048863396347,9,row1_uncertainty_disagreement,3,ok,3250,0.8912,4.574830042023677
0.99,0.9879343119653607,1000,0.007187024104107795,0.974902410533117,0.9503642858771489,0.9273356401384083,0.9905745062836625,0.9852941176470589,0.9995371409335727,10,row1_uncertainty_disagreement,3,ok,3500,0.8912,5.199494541971944
0.9308,0.9361617515049108,1000,0.04926893989958342,0.8538557087846066,0.7307390167541692,0.6195652173913043,0.9293087971274686,0.9430147058823529,0.9854088010877602,0,row1_uncertainty_disagreement,4,ok,1000,0.8912,1.2665019160485826
0.9704,0.9729033556869786,1000,0.02107963703675741,0.9304243176411964,0.8667480320537255,0.7972972972972973,0.9697037701974865,0.9761029411764706,0.9964332624881191,1,row1_uncertainty_disagreement,4,ok,1250,0.8912,2.4852015000069514
0.9766,0.9796094492554652,1000,0.01586052908170445,0.9440781697329833,0.8922581039603056,0.8320373250388803,0.9757630161579892,0.9834558823529411,0.9981778533900094,2,row1_uncertainty_disagreement,4,ok,1500,0.8912,4.360240458976477
0.9808,0.9868072790157356,1000,0.013405320636905148,0.9538120280407179,0.9111137596132526,0.8533123028391167,0.979129263913824,0.9944852941176471,0.9986580387316507,3,row1_uncertainty_disagreement,4,ok,1750,0.8912,2.314830958028324
0.9836,0.9875712852465941,1000,0.011272191398586665,0.9600769482741363,0.9225921032752492,0.8737864077669902,0.9824955116696589,0.9926470588235294,0.9991671011986482,4,row1_uncertainty_disagreement,4,ok,2000,0.8912,2.2400477079791017
0.9872,0.98555648695744,1000,0.008921309500757852,0.9681720111827639,0.9373385888160293,0.9067796610169492,0.9876570915619389,0.9834558823529411,0.999184427473862,5,row1_uncertainty_disagreement,4,ok,2250,0.8912,3.1614104590262286
0.9912,0.9902213802935896,1000,0.007073249036168406,0.9778796653796654,0.9562588867542408,0.9340277777777778,0.9914721723518851,0.9889705882352942,0.9994542223307635,6,row1_uncertainty_disagreement,4,ok,2500,0.8912,3.111285041028168
0.9888,0.9872610624141938,1000,0.007537339015549428,0.972021308571392,0.9448063173510471,0.9178082191780822,0.9892280071813285,0.9852941176470589,0.9994220449625093,7,row1_uncertainty_disagreement,4,ok,2750,0.8912,3.3276776670245454
0.9906,0.9834294804097581,1000,0.007207116121957288,0.9761289265503323,0.952436994190449,0.9413854351687388,0.9925942549371634,0.9742647058823529,0.9992364062995036,8,row1_uncertainty_disagreement,4,ok,3000,0.8912,3.1964282499975525
0.9916,0.9904457968106453,1000,0.006960776516280235,0.9788521256030669,0.9581453638283496,0.9372822299651568,0.9919210053859964,0.9889705882352942,0.999384504699546,9,row1_uncertainty_disagreement,4,ok,3250,0.8912,3.8355391250224784
0.9922,0.9891686028091669,1000,0.006685322752365391,0.9802545222460146,0.9607717297004736,0.9453262786596119,0.9930430879712747,0.9852941176470589,0.9994430840109833,10,row1_uncertainty_disagreement,4,ok,3500,0.8912,5.393949042016175
0.95,0.9404784692153343,1000,0.037073500095054404,0.8864915912970833,0.7831509500602509,0.7053072625698324,0.9526481149012568,0.9283088235294118,0.9871674180219665,0,row1_uncertainty_disagreement,5,ok,1000,0.8912,1.9786226660362445
0.9562,0.9617089317773788,1000,0.030288974344182158,0.9014354508869055,0.8147826317070688,0.7229080932784636,0.9546678635547576,0.96875,0.9933805378075827,1,row1_uncertainty_disagreement,5,ok,1250,0.8912,2.593663415987976
0.9706,0.9786639296652233,1000,0.02037090091868957,0.93152772088575,0.8701732293298587,0.792341678939617,0.9683572710951526,0.9889705882352942,0.9972669863501953,2,row1_uncertainty_disagreement,5,ok,1500,0.8912,2.5314007499837317
0.9824,0.9820565793642412,1000,0.01309801763946246,0.9569625918848663,0.9159906292747818,0.8725490196078431,0.9824955116696589,0.9816176470588235,0.9982207565476819,3,row1_uncertainty_disagreement,5,ok,1750,0.8912,4.116928875038866
0.986,0.9897246937374591,1000,0.009528387427329907,0.9656623593530239,0.9331921665273011,0.8898026315789473,0.9849640933572711,0.9944852941176471,0.9994249326750448,4,row1_uncertainty_disagreement,5,ok,2000,0.8912,3.762407749949489
0.989,0.9857594518956595,1000,0.007911619899933643,0.972414127938861,0.9454177615435396,0.9222797927461139,0.9899012567324955,0.9816176470588235,0.9991790645791531,5,row1_uncertainty_disagreement,5,ok,2250,0.8912,3.7059609160060063
0.988,0.9884260481571444,1000,0.008138441465609415,0.9702070727614787,0.94149757875259,0.9087837837837838,0.9878815080789947,0.9889705882352942,0.9994327707519273,6,row1_uncertainty_disagreement,5,ok,2500,0.8912,3.4620022090384737
0.9892,0.9842578413771254,1000,0.008049866503360727,0.9728098757753717,0.9460564421804134,0.926829268292683,0.9905745062836625,0.9779411764705882,0.9990412794381667,7,row1_uncertainty_disagreement,5,ok,2750,0.8912,2.727291916962713
0.9908,0.98676932622241,1000,0.0071776345672045945,0.9767653392199862,0.9538628814089958,0.9368421052631579,0.9919210053859964,0.9816176470588235,0.9993469644365824,8,row1_uncertainty_disagreement,5,ok,3000,0.8912,4.239773084002081
0.9906,0.9850432991868201,1000,0.007454330383849924,0.9762041678349407,0.9526692573136109,0.9382716049382716,0.9921454219030521,0.9779411764705882,0.9992995234449256,9,row1_uncertainty_disagreement,5,ok,3250,0.8912,3.0016509169945493
0.99,0.9847066744112367,1000,0.007113316275131035,0.9747449339347676,0.9498209525240802,0.9333333333333333,0.9914721723518851,0.9779411764705882,0.9993630531207097,10,row1_uncertainty_disagreement,5,ok,3500,0.8912,5.629002166970167
0.91,0.9180368175097687,1000,0.06597876088154862,0.8195438067434475,0.6730168938447367,0.5513100436681223,0.9077648114901257,0.9283088235294118,0.9756301813813497,0,row1_uncertainty_disagreement,6,ok,1000,0.8912,1.284822791989427
0.9498,0.9419800797338684,1000,0.03444147093567848,0.8864230267132136,0.783548632360147,0.7031900138696255,0.9519748653500898,0.9319852941176471,0.9895023398722147,1,row1_uncertainty_disagreement,6,ok,1250,0.8912,1.6400252499734052
0.9622,0.9731442734185236,1000,0.026033807384540343,0.9143620776793047,0.8397665383233734,0.7468706536856745,0.9591561938958707,0.9871323529411765,0.996744310381244,2,row1_uncertainty_disagreement,6,ok,1500,0.8912,1.9872775419498794
0.9758,0.97593297866723,1000,0.017540363229668118,0.9419970891167269,0.8877779690548224,0.8309859154929577,0.9757630161579892,0.9761029411764706,0.9968775576882458,3,row1_uncertainty_disagreement,6,ok,1750,0.8912,1.9233364170067944
0.9852,0.9908896794804097,1000,0.01096766508782266,0.9639179279138712,0.9301656754103858,0.8814935064935064,0.9836175942549371,0.9981617647058824,0.9991951532632801,4,row1_uncertainty_disagreement,6,ok,2000,0.8912,3.7009712920407765
0.988,0.9900398669342063,1000,0.00933214662236976,0.9702982060116431,0.9418606759251167,0.9060402684563759,0.9874326750448833,0.9926470588235294,0.9992463070281973,5,row1_uncertainty_disagreement,6,ok,2250,0.8912,2.244183958042413
0.9894,0.9884045965783081,1000,0.007103861082785085,0.9734996581455901,0.9477281973731886,0.9210977701543739,0.9896768402154399,0.9871323529411765,0.9995462166015419,6,row1_uncertainty_disagreement,6,ok,2500,0.8912,4.401302791025955
0.9904,0.9865449097053542,1000,0.0073683260533226385,0.9757931378387146,0.9519697521957965,0.9335664335664335,0.9914721723518851,0.9816176470588235,0.9992920978984053,7,row1_uncertainty_disagreement,6,ok,2750,0.8912,3.5874050409765914
0.9904,0.9889656378709473,1000,0.006757413309330103,0.9759063141117923,0.9523730302587882,0.9290657439446367,0.9907989228007181,0.9871323529411765,0.9993960555496885,8,row1_uncertainty_disagreement,6,ok,3000,0.8912,3.7641488749650307
0.9918,0.9865234581265181,1000,0.00640941232520519,0.9791762976290133,0.9585326481711399,0.9467140319715808,0.9932675044883303,0.9797794117647058,0.999462060407646,9,row1_uncertainty_disagreement,6,ok,3250,0.8912,3.150638374965638
0.9898,0.9878221037068329,1000,0.007953667925926883,0.974420373179671,0.949432233419595,0.92573402417962,0.9903500897666068,0.9852941176470589,0.9991679262593727,10,row1_uncertainty_disagreement,6,ok,3500,0.8912,4.261367749946658
0.9418,0.9261950179533214,1000,0.0429719135773094,0.8693810393875865,0.7504073799959831,0.6725784447476125,0.9461400359066428,0.90625,0.9815268903791318,0,row1_uncertainty_disagreement,7,ok,1000,0.8912,1.1800427919952199
0.9604,0.9608376676523392,1000,0.028287135960311217,0.9091114737675516,0.8271166412615163,0.7471428571428571,0.960278276481149,0.9613970588235294,0.9932687420794171,1,row1_uncertainty_disagreement,7,ok,1250,0.8912,2.126361209026072
0.9732,0.9760880900834301,1000,0.018679832445789836,0.9365530303030303,0.8781981660522453,0.8125,0.9723967684021544,0.9797794117647058,0.9971052744481994,2,row1_uncertainty_disagreement,7,ok,1500,0.8912,2.0169402500032447
0.9762,0.9850333984581265,1000,0.015176714019700109,0.943776646444213,0.8929683797698319,0.8224582701062215,0.9737432675044884,0.9963235294117647,0.998953823001373,3,row1_uncertainty_disagreement,7,ok,1750,0.8912,2.7819271669723094
0.9802,0.988084473017214,1000,0.013950031937278368,0.9526124198539601,0.9092317221337531,0.8471138845553822,0.9780071813285458,0.9981617647058824,0.9990907830816348,4,row1_uncertainty_disagreement,7,ok,2000,0.8912,2.6635927500319667
0.9892,0.9866785695427183,1000,0.007653358807791652,0.9729367369162154,0.94649675212458,0.9224137931034483,0.9899012567324955,0.9834558823529411,0.9993176747808639,5,row1_uncertainty_disagreement,7,ok,2250,0.8912,2.858153000008315
0.9912,0.9869937427394656,1000,0.006082243959154171,0.977740579813377,0.9557655531003985,0.9401408450704225,0.9923698384201077,0.9816176470588235,0.9994760864399619,6,row1_uncertainty_disagreement,7,ok,2500,0.8912,4.1286658750032075
0.9902,0.9896603390009504,1000,0.007540137803213,0.9754616588419405,0.9515834902632636,0.9259896729776248,0.9903500897666068,0.9889705882352942,0.9995119765814764,7,row1_uncertainty_disagreement,7,ok,2750,0.8912,5.020141790970229
0.991,0.9820400781497518,1000,0.006199506439223332,0.9770356587229438,0.9541560988023061,0.947935368043088,0.993491921005386,0.9705882352941176,0.9994500970271412,8,row1_uncertainty_disagreement,7,ok,3000,0.8912,5.256217584013939
0.9896,0.98367534850565,1000,0.007950289472456894,0.9737347312921583,0.9477999880816224,0.9315789473684211,0.9912477558348295,0.9761029411764706,0.9991147098426445,9,row1_uncertainty_disagreement,7,ok,3250,0.8912,3.125916666002013
0.991,0.9868815344809378,1000,0.00680583271565857,0.9772525785718683,0.9548130192346185,0.9384885764499121,0.9921454219030521,0.9816176470588235,0.9994187447196113,10,row1_uncertainty_disagreement,7,ok,3500,0.8912,4.767294624994975
0.9442,0.9436797048262753,1000,0.04026166954196658,0.8770597449981162,0.7692146788234762,0.6741130091984231,0.9443447037701975,0.9430147058823529,0.9872895270091879,0,row1_uncertainty_disagreement,8,ok,1000,0.8912,1.136014082992915
0.9634,0.9697829760270356,1000,0.02548837248753558,0.9161703385738018,0.8416644268992238,0.7567567567567568,0.9616247755834829,0.9779411764705882,0.9955714865614109,1,row1_uncertainty_disagreement,8,ok,1250,0.8912,1.7678275830112398
0.975,0.9698357799134016,1000,0.017999534989016196,0.9396372692441457,0.8823327462811512,0.8330683624801272,0.9764362657091562,0.9632352941176471,0.9964192364558031,2,row1_uncertainty_disagreement,8,ok,1500,0.8912,2.3777955410187133
0.9854,0.9877742501848137,1000,0.011563991094486891,0.9641636849707109,0.930134941504359,0.8879736408566722,0.9847396768402155,0.9908088235294118,0.9985433552909494,3,row1_uncertainty_disagreement,8,ok,1750,0.8912,3.400965290958993
0.9842,0.9862940912451157,1000,0.012015690793409198,0.961335065913924,0.9246931356835987,0.8805237315875614,0.9836175942549371,0.9889705882352942,0.9987628214436582,4,row1_uncertainty_disagreement,8,ok,2000,0.8912,1.9001702920068055
0.9894,0.9892115059668392,1000,0.007798300709063549,0.9735406389326633,0.9478844798749172,0.9196581196581196,0.9894524236983842,0.9889705882352942,0.9992809595786251,5,row1_uncertainty_disagreement,8,ok,2250,0.8912,2.9824680839665234
0.9928,0.9895052275847502,1000,0.005877322377889719,0.9817302211374033,0.9636604826547148,0.950354609929078,0.9937163375224417,0.9852941176470589,0.9995280652656036,6,row1_uncertainty_disagreement,8,ok,2500,0.8912,4.621127292048186
0.991,0.9860746250924068,1000,0.006430736991840158,0.9772167564377092,0.9546948754103265,0.9400352733686067,0.9923698384201077,0.9797794117647058,0.9994208073714226,7,row1_uncertainty_disagreement,8,ok,2750,0.8912,3.1277481249999255
0.9894,0.9859838684127151,1000,0.007029606354123875,0.9733758221721933,0.9472781370466361,0.925476603119584,0.9903500897666068,0.9816176470588235,0.9994686608934418,8,row1_uncertainty_disagreement,8,ok,3000,0.8912,2.780069625005126
0.989,0.9914078176153764,1000,0.0071780652479804235,0.9727107575483781,0.9465536311994027,0.9123102866779089,0.9883303411131059,0.9944852941176471,0.9996476990706515,9,row1_uncertainty_disagreement,8,ok,3250,0.8912,6.92283833300462
0.9906,0.9858502085753511,1000,0.006882336753553022,0.9762415820639514,0.9527905079418502,0.9367311072056239,0.9919210053859964,0.9797794117647058,0.9994067813391065,10,row1_uncertainty_disagreement,8,ok,3500,0.8912,7.102765957999509
0.9378,0.9618755940437216,1500,0.044141844878530026,0.8701474281800456,0.766839331972817,0.6375442739079102,0.9311041292639138,0.9926470588235294,0.9921866749392755,0,row1_uncertainty_disagreement,1,ok,1500,0.8912,2.170274833973963
0.971,0.9805021649593411,1500,0.020213061567251885,0.932554218268504,0.8724332870113837,0.7929515418502202,0.9683572710951526,0.9926470588235294,0.9977496468740099,1,row1_uncertainty_disagreement,1,ok,1750,0.8912,4.125573874975089
0.978,0.982008725842222,1500,0.015344523108866014,0.9473086403100015,0.8985116352130343,0.8390625,0.9768850987432675,0.9871323529411765,0.9983329648062098,2,row1_uncertainty_disagreement,1,ok,2000,0.8912,4.630353124986868
0.9794,0.9884425493716338,1500,0.013636262500971278,0.9509127324651464,0.9062938898108076,0.8408037094281299,0.9768850987432675,1.0,0.9991945344677369,3,row1_uncertainty_disagreement,1,ok,2250,0.8912,3.403878499986604
0.9876,0.9890085410286198,1500,0.008493987882337302,0.9693081462120312,0.9398784590075177,0.9043624161073825,0.9872082585278277,0.9908088235294118,0.9994542223307635,4,row1_uncertainty_disagreement,1,ok,2500,0.8912,4.3581644159858115
0.9912,0.9926421084591825,1500,0.006380601444719582,0.9779826591423405,0.9566635316138817,0.929553264604811,0.9907989228007181,0.9944852941176471,0.9995882946984899,5,row1_uncertainty_disagreement,1,ok,2750,0.8912,3.8801439160015434
0.99,0.9895481307424226,1500,0.006848804338824553,0.9749802944799324,0.9506553248479035,0.9243986254295533,0.9901256732495511,0.9889705882352942,0.9994764989703242,6,row1_uncertainty_disagreement,1,ok,3000,0.8912,5.275172542023938
0.9894,0.9867907778012461,1500,0.00752999101974592,0.973417250559266,0.9474249974815673,0.924006908462867,0.9901256732495511,0.9834558823529411,0.9993325258739043,7,row1_uncertainty_disagreement,1,ok,3250,0.8912,4.393796916992869
0.9882,0.9861175282500791,1500,0.008091029475890809,0.9705452395665497,0.9418896628621825,0.9145299145299145,0.9887791741472173,0.9834558823529411,0.9992405316031261,8,row1_uncertainty_disagreement,1,ok,3500,0.8912,5.171091957949102
0.9556,0.9508824849508923,1500,0.03044054651474849,0.8985142857142857,0.8063656719108457,0.7280453257790368,0.9569120287253142,0.9448529411764706,0.991739079496251,0,row1_uncertainty_disagreement,2,ok,1500,0.8912,2.3245034589781426
0.956,0.969665817404161,1500,0.029970167194807856,0.9023573076323566,0.8191546350143099,0.716,0.9521992818671454,0.9871323529411765,0.9953883230805787,1,row1_uncertainty_disagreement,2,ok,1750,0.8912,2.7370353339938447
0.9768,0.979721657513993,1500,0.01587927137097594,0.9445156812077673,0.8930591720018678,0.8333333333333334,0.9759874326750448,0.9834558823529411,0.9979621000105607,2,row1_uncertainty_disagreement,2,ok,2000,0.8912,3.907018041005358
0.9848,0.9898583535748231,1500,0.011850272920652563,0.9629427367764082,0.9282114604459285,0.8798701298701299,0.9833931777378815,0.9963235294117647,0.9991481248019854,3,row1_uncertainty_disagreement,2,ok,2250,0.8912,3.0661735410103574
0.9852,0.9876620419262858,1500,0.010564011119902322,0.963700208458911,0.9292616918400431,0.8865131578947368,0.9845152603231598,0.9908088235294118,0.9990668563206252,4,row1_uncertainty_disagreement,2,ok,2500,0.8912,5.250105666986201
0.989,0.9922147270039074,1500,0.008392475534210466,0.972752526856348,0.9467279545512619,0.9109243697478991,0.9881059245960503,0.9963235294117647,0.9995078512778541,5,row1_uncertainty_disagreement,2,ok,2750,0.8912,4.715077250031754
0.9896,0.990130623613898,1500,0.007569607225641178,0.9740599215811475,0.9489621758604877,0.9197952218430034,0.9894524236983842,0.9908088235294118,0.9994034810962087,6,row1_uncertainty_disagreement,2,ok,3000,0.8912,5.266656125022564
0.9882,0.9885382564156722,1500,0.007615139722772598,0.9706811173972782,0.9424033577613388,0.9103214890016921,0.9881059245960503,0.9889705882352942,0.999441021359172,7,row1_uncertainty_disagreement,2,ok,3250,0.8912,7.568922125035897
0.99,0.9887412213538916,1500,0.0072758383321524745,0.9749414230705697,0.9505082154644878,0.9258620689655173,0.9903500897666068,0.9871323529411765,0.9993799668655613,8,row1_uncertainty_disagreement,2,ok,3500,0.8912,5.355466291017365
0.9416,0.9494831819621925,1500,0.04204010374495399,0.8738672240007519,0.7666815759088287,0.6590909090909091,0.9394075403949731,0.9595588235294118,0.9895774203981413,0,row1_uncertainty_disagreement,3,ok,1500,0.8912,2.541911333973985
0.9552,0.9700238937585807,1500,0.030817182344182868,0.900972590627763,0.817096569527436,0.7116402116402116,0.9510771992818672,0.9889705882352942,0.9950710872320203,1,row1_uncertainty_disagreement,3,ok,1750,0.8912,2.292327791044954
0.9802,0.986470654240152,1500,0.014707224296018933,0.9524734862061255,0.9086494353277363,0.8492935635792779,0.9784560143626571,0.9944852941176471,0.9982739729644101,2,row1_uncertainty_disagreement,3,ok,2000,0.8912,4.729352083988488
0.9804,0.9873897718872109,1500,0.013898228672527987,0.9529880236510537,0.909756731418113,0.8495297805642633,0.9784560143626571,0.9963235294117647,0.9987962364029992,3,row1_uncertainty_disagreement,3,ok,2250,0.8912,3.154740083962679
0.9878,0.9907345680642095,1500,0.00984389734940715,0.9698722315914643,0.9411516165250505,0.9031719532554258,0.9869838420107719,0.9944852941176471,0.9992166048421164,4,row1_uncertainty_disagreement,3,ok,2500,0.8912,3.7581364170182496
0.9846,0.9913599640933572,1500,0.011444920287671738,0.9625951213351113,0.9278302576498484,0.8760064412238325,0.9827199281867145,1.0,0.9993865673513571,5,row1_uncertainty_disagreement,3,ok,2750,0.8912,3.630602082994301
0.9862,0.9833816268877389,1500,0.01022921149016172,0.9657118152612237,0.9324560815387767,0.9018612521150592,0.9869838420107719,0.9797794117647058,0.9987710720509029,6,row1_uncertainty_disagreement,3,ok,3000,0.8912,2.4862987920059822
0.9878,0.9891207492871475,1500,0.00928469056760002,0.9697800752406769,0.9407769843049123,0.9058823529411765,0.9874326750448833,0.9908088235294118,0.9992570328176155,7,row1_uncertainty_disagreement,3,ok,3250,0.8912,5.133054749981966
0.9902,0.9864327014468265,1500,0.007735178723199846,0.9753081716547687,0.9510267401256998,0.9319371727748691,0.9912477558348295,0.9816176470588235,0.9992409441334881,8,row1_uncertainty_disagreement,3,ok,3500,0.8912,3.9807274999911897
0.9424,0.9386352835568699,1500,0.04116955428054947,0.8730112145207444,0.7608794860093331,0.6684210526315789,0.9434470377019749,0.9338235294117647,0.9868353310803675,0,row1_uncertainty_disagreement,4,ok,1500,0.8912,1.6313617080450058
0.9662,0.9737746198120181,1500,0.022145363324426303,0.9221548208874553,0.852893585568246,0.7697841726618705,0.9640933572710951,0.9834558823529411,0.9972900880504807,1,row1_uncertainty_disagreement,4,ok,1750,0.8912,2.9951314999489114
0.9678,0.9690239201605237,1500,0.021096996544464872,0.9246883054784534,0.8558468353593965,0.7845468053491828,0.96745960502693,0.9705882352941176,0.9965429955644735,2,row1_uncertainty_disagreement,4,ok,2000,0.8912,2.250785874959547
