base_size,seed_split,total_labels,delta_balanced_accuracy,delta_accuracy,delta_macro_f1,delta_mcc,delta_recall_blocked,delta_recall_assemblable,delta_roc_auc,delta_brier
1000,3,2500,0.010981558242686762,-0.0020000000000000018,-0.004161511999189571,-0.007308318620453669,0.02757352941176472,-0.005610412926391306,-9.735716548731066e-05,0.0018428448377131356
1000,3,2750,-0.010088842538810816,-0.0035999999999999366,-0.00896966873294791,-0.018048906989954094,-0.018382352941176516,-0.0017953321364452268,-0.00031022283240056403,0.0015018654546094714
1000,3,3000,0.011724112894708982,0.0022000000000000908,0.005856043005318501,0.012041435863096028,0.023897058823529438,-0.0004488330341113622,8.745643679364257e-05,7.832561941293996e-06
1000,3,3250,0.001367950681170127,0.0010000000000000009,0.0024308487310398252,0.004745076503848145,0.0018382352941176405,0.0008976660682226134,7.0542691942177e-05,-0.0001508121457245385
1000,3,3500,0.0009405692258950271,-0.0011999999999999789,-0.0027948128021240137,-0.0052303763044438956,0.003676470588235281,-0.0017953321364452268,-0.00018275095046993428,0.0008338439662454377
1000,4,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,4,1250,-0.01515306526560356,-0.03420000000000001,-0.06361714854333611,-0.10675782810313073,0.009191176470588314,-0.03949730700179532,-0.004466466231914712,0.02608315677469095
1000,4,1500,-0.009212628049424465,-0.0006000000000000449,-0.0022415110075514333,-0.005846437543937544,-0.020220588235294046,0.0017953321364452268,-0.001569265497940453,0.0013699270938821347
1000,4,1750,-0.0036550190093991297,-0.0021999999999999797,-0.005103858325926303,-0.009869358912497517,-0.005514705882352922,-0.0017953321364452268,-9.240680114064315e-05,0.0009616588772770815
1000,4,2000,-0.0024421797444291737,0.0013999999999999568,0.0029932151655027717,0.005139772676356236,-0.007352941176470562,0.0024685816876122146,-0.0001889389059034352,-0.001013004643578095
1000,4,2250,0.0036335674305629784,0.0036000000000000476,0.008702184441431782,0.01690852407031851,0.003676470588235392,0.0035906642728905647,0.0002867086017531717,-0.0020861511057261176
1000,4,2500,0.0010527774844227844,-0.0010000000000000009,-0.002342093536259693,-0.004377862204167138,0.003676470588235281,-0.0015709156193896012,9.240680114064315e-05,-0.00014882323518526207
1000,4,2750,-0.001031325905586744,-0.00040000000000006697,-0.0009992389795931977,-0.001999755995314434,-0.0018382352941177516,-0.0002244165170556256,-0.000435219532157749,0.001606119013842759
1000,4,3000,0.0082935104023657,0.00039999999999995595,0.001335862182062053,0.0031549591917161557,0.018382352941176516,-0.0017953321364452268,0.00026401943183029797,-0.0002780009830506171
1000,4,3250,-0.0019504435526453978,-0.0006000000000000449,-0.0015282944915445684,-0.0030859239640017577,-0.003676470588235281,-0.0002244165170556256,-0.000104782712007645,0.0004987253149259935
1000,4,3500,-0.01112016844439756,-0.0040000000000000036,-0.01017302525799657,-0.020392775935136997,-0.020220588235294157,-0.0020197486535009634,-0.00037499009927133287,0.0012780418443764912
1000,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,5,1250,0.01016309800401305,0.013799999999999923,0.028048654830523212,0.0500751627572561,0.005514705882352922,0.014811490125673288,0.0022070374379552504,-0.007930269883224466
1000,5,1500,0.0039058374696379072,0.008399999999999963,0.017991310871971367,0.0324014794862475,-0.0018382352941176405,0.009649910233393233,9.81822262120513e-05,-0.00380852565896991
1000,5,1750,0.0005296889851093001,-0.01200000000000001,-0.02537188356766462,-0.04459813193790818,0.016544117647058876,-0.015484739676840165,-7.384293484014037e-05,0.007271731933158951
1000,5,2000,-0.001277194001478521,0.0006000000000000449,0.0012968253771880045,0.002225807236567956,-0.003676470588235281,0.001122082585278239,-9.900728693623684e-05,9.48902865870356e-05
1000,5,2250,0.0005610412926391195,0.0010000000000000009,0.002409831112409222,0.004668321186185875,0.0,0.001122082585278239,0.0001299470641039635,-0.0004627247019276413
1000,5,2500,-0.004526283134438702,0.0020000000000000018,0.0044981315719042625,0.008195786834464203,-0.012867647058823595,0.0038150807899460792,-8.415619389579021e-05,-0.0012017162728691008
1000,5,2750,-0.0036071654873798265,0.0021999999999999797,0.005141047081060557,0.009870256912013375,-0.011029411764705843,0.0038150807899460792,0.00031393560566050915,-0.0012453414848041609
1000,5,3000,-0.001704575456753732,-0.0016000000000000458,-0.00391302261766957,-0.007662863994220226,-0.0018382352941176405,-0.0015709156193896012,-0.00022771675995347795,0.0010444414014282363
1000,5,3250,0.004932213010877651,0.0015999999999999348,0.004081400260678603,0.008211295799312568,0.009191176470588314,0.0006732495511668768,0.00022524157778003318,-0.0013401128976050182
1000,5,3500,-0.0015016105185341466,0.00019999999999997797,0.0004074957671458268,0.0007017137436872156,-0.003676470588235281,0.0006732495511669878,-3.50650807899866e-05,0.00015921212520287904
1000,6,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,6,1250,0.01754409124511558,-0.009000000000000008,-0.011910094592560094,-0.011418910504253366,0.051470588235294046,-0.01638240574506289,0.0030613878181433574,0.007513025836129408
1000,6,1500,0.004295266131587261,0.02059999999999995,0.0431303134587091,0.07654848725287922,-0.016544117647058876,0.025134649910233398,0.0012998831714015058,-0.013736106830917867
1000,6,1750,0.011098716865561298,0.00539999999999996,0.012710541895786909,0.02498793362050511,0.018382352941176516,0.0038150807899461903,0.0019450806579364155,-0.0037957206774214755
1000,6,2000,-0.0016352703558981663,0.0014000000000000679,0.003091418092206366,0.005455184370520172,-0.005514705882352922,0.002244165170556589,0.0001563490072870044,-0.0013708590116615939
1000,6,2250,-0.0008069093885310075,0.0,-4.54850280314778e-05,-0.00018300266461213077,-0.0018382352941176405,0.0002244165170556256,0.00024050520118279461,-0.000734122749572708
1000,6,2500,-0.0015709156193894902,-0.0027999999999999137,-0.006641333664052063,-0.012707670959500983,0.0,-0.0031418312387792025,-0.0003609640669552938,0.0025374573928231654
1000,6,2750,0.0014108538388426517,-0.0017999999999999128,-0.0042055169029184825,-0.00791653990214114,0.005514705882353033,-0.0026929982046678402,-6.682991868200983e-05,0.001071203108013753
1000,6,3000,-0.004707796493821914,-0.0011999999999999789,-0.0030964383364205927,-0.006316588078374763,-0.009191176470588314,-0.0002244165170556256,-8.580631534482741e-05,0.0007857636585301966
1000,6,3250,-0.0011435341641145014,-0.0006000000000000449,-0.0015060273499647447,-0.0029934109205295156,-0.0018382352941176405,-0.0004488330341113622,-5.0328704192526e-05,0.0002477961636539938
1000,6,3500,-0.0025758395817933044,0.0025999999999999357,0.006172068086927496,0.011825432214034426,-0.009191176470588314,0.004039497307001816,0.0002933090875488764,-0.0020131619195665335
1000,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,7,1250,0.00506587284824167,0.00039999999999995595,0.0015334836356231119,0.004149759386344654,0.011029411764705843,-0.0008976660682226134,0.001011111917837093,-0.001141047623506291
1000,7,1500,-0.0038150807899461903,-0.006799999999999917,-0.014206820861882408,-0.02542803150060513,0.0,-0.0076301615798922695,-0.0005998191466891623,0.0038151146090189478
1000,7,1750,0.003884385890801534,0.009800000000000031,0.021833768687204325,0.04000989987989123,-0.003676470588235281,0.011445242369838349,-7.755570810030754e-05,-0.0036755032877381095
1000,7,2000,0.0007425546520224424,0.0042000000000000925,0.009355125784985208,0.01702552334771812,-0.003676470588235281,0.005161579892280055,-9.488198331353281e-06,-0.0029754233151850686
1000,7,2250,0.004371171718238531,0.0006000000000000449,0.0016416607631810631,0.003542411807512469,0.009191176470588314,-0.0004488330341113622,9.240680114053212e-05,-3.434311773978932e-05
1000,7,2500,-0.010222502376174836,-0.0023999999999999577,-0.006295702826807359,-0.01277854317342586,-0.020220588235294046,-0.0002244165170556256,-0.00021781603125980986,0.0010162014638947676
1000,7,2750,0.0005824928714754929,-0.00039999999999995595,-0.0009225534539059055,-0.0017007380507682024,0.0018382352941176405,-0.0006732495511668768,4.909111310591463e-05,-0.0009634123720983802
1000,7,3000,-0.0002244165170556256,-0.00039999999999995595,-0.0009825288721103664,-0.0019375021909221468,0.0,-0.0004488330341112512,-0.00011138319780323869,0.0005521171897505854
1000,7,3250,0.007016316400887179,0.0010000000000000009,0.0027284924950091716,0.005787733741091983,0.014705882352941235,-0.0006732495511669878,0.0003502382775371071,-0.001047605550016444
1000,7,3500,-0.004216060302038249,-0.0031999999999999806,-0.00784781849422267,-0.015416965505161917,-0.005514705882352922,-0.002917414721723577,-0.00011592103178792446,0.0009773683988299501
1000,8,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,8,1250,0.003120379659943051,0.007000000000000006,0.014253979067394562,0.025083605154501698,-0.0018382352941176405,0.008078994614003632,0.0005478403210477101,-0.0047019839318680826
1000,8,1500,0.005846380293589526,-0.00539999999999996,-0.010488403925067669,-0.017042770535293794,0.020220588235294046,-0.008527827648114883,0.00017780058612315575,0.003649112603463258
1000,8,1750,0.0026665962614846883,-0.0010000000000000009,-0.0020826014930912518,-0.0033995049787354237,0.007352941176470562,-0.0020197486535009634,0.0007528679110780923,-0.0005247370999796226
1000,8,2000,0.0008976660682226134,0.0016000000000000458,0.0037046888089342644,0.006983232182656951,0.0,0.0017953321364453378,0.00028134570704407835,-0.0020172433366913
1000,8,2250,0.00047028461294751356,-0.0005999999999999339,-0.0013901291477449451,-0.002582232082693592,0.0018382352941176405,-0.0008976660682226134,0.00010973307635442353,0.00028722643902847223
1000,8,2500,-0.006796850248178332,-0.007800000000000029,-0.01882911164314427,-0.0365630801238801,-0.005514705882353033,-0.008078994614003632,-0.00043563206251984177,0.003896652955039808
1000,8,2750,0.0026880478403210617,-0.0023999999999999577,-0.005585378512020789,-0.010473361531814107,0.009191176470588314,-0.0038150807899461903,-0.0001225215175837402,0.0016929364878133513
1000,8,3000,0.0037457756890908467,0.0038000000000000256,0.009342071639226734,0.01832045358439305,0.003676470588235392,0.0038150807899461903,9.323186186505072e-05,-0.0011817679670264652
1000,8,3250,-0.0010742290632590468,0.0023999999999999577,0.005654760347413967,0.010647318411754925,-0.005514705882352922,0.003366247755834828,-0.0002726825694370216,-0.00044486045369607295
1000,8,3500,0.0030246726159046666,-0.0018000000000000238,-0.004133984332958418,-0.007656598369145118,0.009191176470588314,-0.0031418312387790914,-0.00018605119336778664,0.0018872529114200868
1500,1,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,1,1750,-0.001031325905586744,-0.00039999999999995595,-0.0009302866445723978,-0.0018725473377775304,-0.0018382352941176405,-0.0002244165170556256,-0.000987185156827497,0.0024015867629379704
1500,1,2000,0.0029339159362128386,-0.0033999999999999586,-0.006884771616170182,-0.011385733144627874,0.011029411764705843,-0.005161579892280055,0.0004665718396873464,0.0023876021786564203
1500,1,2250,0.0007854578096947451,0.0013999999999999568,0.003102080896309478,0.005675195305710146,0.0,0.0015709156193896012,5.548533372046194e-05,-0.00043690376348191895
1500,1,2500,0.00055609092829223,-0.006199999999999983,-0.013954265230519458,-0.025449967778368943,0.009191176470588203,-0.008078994614003632,-0.00037003973492455433,0.00518606980139707
1500,1,2750,0.0013894022600063893,-0.00039999999999995595,-0.0008942752918820185,-0.0015603934850322299,0.003676470588235281,-0.0008976660682226134,-8.250607244852937e-06,0.0008685591057084911
1500,1,3000,-0.0033876993346709794,-0.0045999999999999375,-0.010925335398683789,-0.0209512029389729,-0.0018382352941176405,-0.004937163375224429,-0.0003118729538493792,0.0027637484301581373
1500,1,3250,0.0048843594888583475,-0.0027999999999999137,-0.006258484954410282,-0.011179117751182854,0.014705882352941235,-0.004937163375224429,4.2078096947895105e-05,0.001969026574088208
1500,1,3500,0.005514705882353033,0.0011999999999999789,0.003117459112361276,0.006482060632693631,0.011029411764705954,0.0,0.0002648444925545945,-0.000458686239283238
1500,2,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,2,1750,0.004044447671348594,0.01440000000000008,0.028166013247751476,0.04797170204560097,-0.009191176470588314,0.017280071813285502,0.0012520296493823135,-0.009130719599433217
1500,2,2000,-0.0026022415249762343,-0.0031999999999999806,-0.007015681207767299,-0.012958609024024792,-0.0018382352941176405,-0.003366247755834828,-0.0008007214330973955,0.003251885195496681
1500,2,2250,0.0004917361917837759,-0.0020000000000000018,-0.004441622483072449,-0.007979521371777487,0.003676470588235281,-0.0026929982046678402,0.0003551886418841077,-0.0005020590223479646
1500,2,2500,0.0032969426549793734,0.0030000000000000027,0.007115331009906134,0.013681958456497445,0.003676470588235281,0.002917414721723466,0.0004339819410709156,-0.002334695154588187
1500,2,2750,-0.0022870683282288917,-0.0011999999999999789,-0.0029262911343507225,-0.0057650852254346185,-0.003676470588235281,-0.0008976660682226134,-4.867858274382186e-05,8.135199150957617e-05
1500,2,3000,-0.01405408438061051,-0.0006000000000000449,-0.0021722100348990914,-0.005126383770059473,-0.03125,0.0031418312387792025,-0.0003452879131903286,0.00019335394365333197
1500,2,3250,-0.006925559721195462,0.0006000000000000449,0.0010332086096613846,0.0013547014353680886,-0.016544117647058876,0.0026929982046678402,-0.0003098103020381382,0.00028854832963416937
1500,2,3500,-0.005648365719716941,0.0,-0.0002760940745321072,-0.000939076800177574,-0.012867647058823595,0.0015709156193896012,-0.000189351436265639,0.0004474931993574561
1500,3,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,3,1750,0.006037794381666406,0.012199999999999989,0.02384173535204237,0.04095070409931201,-0.0018382352941176405,0.013913824057450563,0.0022957314658358374,-0.009705837533322565
1500,3,2000,-0.0025378867884675582,-0.007399999999999962,-0.0158666067101082,-0.028351186537662554,0.003676470588235281,-0.008752244165170509,0.0002867086017531717,0.004294041199710264
1500,3,2250,0.0016402207202450558,0.005799999999999916,0.013088002040309465,0.024100325831004077,-0.003676470588235281,0.006956912028725393,0.0005020494508396478,-0.0032465663040591904
1500,3,2500,0.00035807635441975627,-0.0008000000000000229,-0.0018295986938032804,-0.003355696671123898,0.0018382352941176405,-0.001122082585278239,4.3728218396821283e-05,-0.0002049701492166118
1500,3,2750,-0.000155111416200171,0.0025999999999999357,0.005915311945582036,0.01084933028923929,-0.003676470588235281,0.003366247755834828,-2.0213987749539974e-05,-0.0017764009471303768
1500,3,3000,0.0056962192417362445,0.0044000000000000705,0.010678064778268381,0.020852826564455862,0.007352941176470673,0.004039497307001816,0.0007788573238991514,-0.0036452827719187734
1500,3,3250,-0.00013365983736401965,0.0011999999999999789,0.0028044712763193314,0.005271545201555372,-0.0018382352941176405,0.0015709156193896012,8.580631534471639e-05,-0.0011602031927664038
1500,3,3500,0.00013365983736401965,-0.0011999999999999789,-0.00285120764850888,-0.00545594454078846,0.0018382352941176405,-0.0015709156193896012,-3.919038441224654e-05,0.0005743204387505894
1500,4,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,4,1750,-0.001458707360861622,-0.0025999999999999357,-0.0052409046440711204,-0.009193431476140268,0.0,-0.002917414721723466,-0.0014331304784035437,0.0033380126283906776
1500,4,2000,0.017852663956067216,0.016000000000000014,0.0357868475924954,0.06735905743783299,0.020220588235294157,0.015484739676840276,0.0020758527827650086,-0.00862228768046609
1500,4,2250,-0.007849627732601228,-0.006800000000000028,-0.015535802730564985,-0.029422066214424558,-0.009191176470588203,-0.0065080789946140305,-0.0009702714119758094,0.004300381962020759
1500,4,2500,0.0006039444503116442,-0.0018000000000000238,-0.004068687298503293,-0.007403614288085225,0.003676470588235281,-0.0024685816876122146,-7.178028302889938e-05,0.0015525720768423262
1500,4,2750,0.00493221301087754,0.0015999999999999348,0.004004888927003458,0.008111884681837878,0.009191176470588203,0.0006732495511669878,0.00019512686133693613,-0.0009518365447883249
1500,4,3000,0.0008069093885310075,0.0,4.1083399919705776e-05,0.00017139681403322005,0.0018382352941176405,-0.0002244165170556256,7.549305628895553e-05,0.0001609163133801713
1500,4,3250,0.0018596868729537919,-0.0010000000000000009,-0.0023344224258202706,-0.004359736875616638,0.005514705882352922,-0.0017953321364452268,-0.00012417163903255535,0.001192658727840792
1500,4,3500,-0.0005395897138028571,-0.0023999999999999577,-0.00557143707764407,-0.010450744076832441,0.0018382352941176405,-0.002917414721723466,-0.0007627686397717603,0.002986001721645969
1500,5,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,5,1750,0.004029596578308148,-0.007199999999999984,-0.013470366212413487,-0.02130690954111991,0.018382352941176516,-0.01032315978456011,0.00012252151758362917,0.005111927024671031
1500,5,2000,-0.008897454852677122,0.0014000000000000679,0.0018320186828805207,0.0008646659775788379,-0.022058823529411797,0.0042639138240574415,-0.0011472469373746685,-0.0009633254356447088
1500,5,2250,0.0029603178793958795,0.0023999999999999577,0.005515967391758192,0.010496507585898929,0.003676470588235281,0.002244165170556589,0.0003349746541344567,-0.0011321448322022323
1500,5,2500,-0.0007854578096947451,-0.0013999999999999568,-0.0032029929602028773,-0.005964151754965563,0.0,-0.0015709156193896012,-0.00020337746858167804,0.0005844933255643465
1500,5,2750,0.005514705882352922,0.0011999999999999789,0.003111689777564486,0.006495606200236703,0.011029411764705843,0.0,0.0004257313338261737,-0.0006095092606174229
1500,5,3000,0.0027788045200126676,-0.0008000000000000229,-0.001767794060489547,-0.0030609943644029913,0.007352941176470562,-0.0017953321364452268,3.300242897874561e-05,0.0007203850394090355
1500,5,3250,-0.002217763227373548,0.0018000000000000238,0.004014377150442394,0.007149081417094472,-0.007352941176470562,0.002917414721723466,-6.559232759528744e-05,-0.001075851142409866
1500,5,3500,-0.00015511141620028202,0.0025999999999999357,0.006095858573993862,0.011481628987858983,-0.003676470588235281,0.003366247755834828,3.630267187659797e-05,-0.0010423156898754305
1500,6,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,6,1750,-0.004258963459710552,-0.00039999999999995595,-0.0013698063923348602,-0.003611679886890151,-0.009191176470588314,0.0006732495511669878,-0.0006414847132748536,0.0004339804592388592
1500,6,2000,-0.00044388266976436164,0.006399999999999961,0.013519193207482627,0.023650597628444125,-0.009191176470588203,0.008303411131059257,0.00046904702186079117,-0.004421556573674662
1500,6,2250,0.00019801457387269572,-0.00539999999999996,-0.011918596889965438,-0.021454921872664845,0.007352941176470562,-0.006956912028725393,0.00033373706304795636,0.0026430555326430495
1500,6,2500,-0.0006303463934945741,-0.0040000000000000036,-0.009044801511769451,-0.01659295175950004,0.003676470588235281,-0.004937163375224429,-4.2078096947895105e-05,0.0023220689429248095
1500,6,2750,-0.0014801589396978843,-0.0011999999999999789,-0.002894235023698677,-0.005612467551711964,-0.0018382352941176405,-0.001122082585278239,-4.950364346822944e-05,0.0005865642782931666
1500,6,3000,-0.007823225789418187,-0.0010000000000000009,-0.002773308825334997,-0.006026454271415682,-0.016544117647058876,0.0008976660682226134,-0.00027103244798809545,0.0005490499779040202
1500,6,3250,0.001971895131481549,-0.0008000000000000229,-0.0018081970185521712,-0.00332420039950021,0.005514705882352922,-0.0015709156193896012,2.0626518111299674e-06,0.0004506341219664197
1500,6,3500,-0.0009884227479142194,-0.0031999999999999806,-0.007517586220410877,-0.01422426142405675,0.0018382352941176405,-0.0038150807899460792,-5.81667810749531e-05,0.0015559449026819657
1500,7,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,7,1750,-0.0022227135917204377,-0.005400000000000071,-0.009974191082271044,-0.01655591404352963,0.0018382352941176405,-0.006283662477558405,-0.0008328988013518446,0.004225439329028014
1500,7,2000,0.000811859752877897,0.007199999999999984,0.01529920837001153,0.027041397436274872,-0.007352941176470562,0.008976660682226245,0.000136960080261872,-0.004296113135506034
1500,7,2250,-0.0019289919738092465,-0.0020000000000000018,-0.0047009810138738395,-0.008971079187500064,-0.0018382352941176405,-0.0020197486535008524,-0.00021327819727534614,0.0015566707193087857
1500,7,2500,0.0046384913929665705,-0.0018000000000000238,-0.00387964975087296,-0.006653862655214504,0.012867647058823595,-0.0035906642728904536,0.00019017649699026862,0.0013936734689935244
1500,7,2750,-0.0005395897138029682,-0.0023999999999999577,-0.005662739070579015,-0.010747352757903172,0.0018382352941176405,-0.002917414721723577,-0.00012623429084401838,0.001926716641284668
1500,7,3000,0.010468370472066835,0.0014000000000000679,0.0038645537532728813,0.008178338594637569,0.022058823529411797,-0.001122082585278239,0.00040097951209217,-0.0006890558054490625
1500,7,3250,-0.004258963459710663,-0.00040000000000006697,-0.0011487530417206848,-0.0025903290000944823,-0.009191176470588203,0.0006732495511669878,-0.0002318420635758489,7.877838236954038e-05
1500,7,3500,-0.004734198437005066,-0.007000000000000006,-0.016801588914033716,-0.0323669916689977,-0.0018382352941176405,-0.0076301615798922695,-0.0005507280335832476,0.00394002918639259
1500,8,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,8,1750,-0.00943704456647998,-0.0010000000000000009,-0.003218993005341342,-0.008293445201429717,-0.020220588235294157,0.0013464991023339756,-0.0011835496092513775,0.00042942135586960736
1500,8,2000,0.021006046044989013,0.005799999999999916,0.014729340338942798,0.03041797623549347,0.040441176470588314,0.0015709156193896012,0.0020535761432040056,-0.002543274087197919
1500,8,2250,0.003163282817615354,0.0041999999999999815,0.009591184894980453,0.017946260871663955,0.0018382352941176405,0.004488330341113067,0.00037705275108246283,-0.002446291536790355
1500,8,2500,-0.0046648933361495,-0.0040000000000000036,-0.009441335953448649,-0.01812384819232149,-0.005514705882352922,-0.0038150807899460792,-0.00010478271200753397,0.0013723147561361428
1500,8,2750,0.0035428107508712614,0.0020000000000000018,0.004837556503520357,0.00948797714141747,0.005514705882352922,0.0015709156193896012,0.00011097066744114592,-0.00101396837072012
1500,8,3000,0.001277194001478521,-0.0005999999999999339,-0.001347371021949928,-0.0024109016985526255,0.003676470588235281,-0.001122082585278239,0.0002062651811172156,-0.0002914410058694845
1500,8,3250,-0.014144841060302005,-0.0021999999999999797,-0.006027608935146311,-0.012606901241170365,-0.02941176470588236,0.001122082585278239,-0.0006460225472595393,0.0015406217943545082
1500,8,3500,-0.008923856795860274,-0.0043999999999999595,-0.01079738547901854,-0.021357121560083847,-0.014705882352941235,-0.0031418312387792025,-0.00036220165804212723,0.0025658279301055643
2000,1,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,1,2250,-0.0059470377019748,-0.010599999999999943,-0.021557906221861267,-0.038120179583363445,0.0,-0.011894075403949711,-0.002260253854683647,0.006145288031609852
2000,1,2500,0.0019025900306263166,-0.0038000000000000256,-0.00837802804038501,-0.014932953226889811,0.009191176470588203,-0.0053859964093356805,5.899184179958272e-05,0.0017369477280763119
2000,1,2750,0.00016006178054706055,0.0045999999999999375,0.010253128167543646,0.018620515015189798,-0.005514705882352922,0.005834829443447043,-5.074123455506285e-05,-0.002524322847126932
2000,1,3000,-0.0028695611997042736,-0.0008000000000000229,-0.0020318433713677475,-0.004156093931689142,-0.005514705882352922,-0.0002244165170556256,-0.000515662952793261,0.001120180505242492
2000,1,3250,-0.0025593383673039316,-0.006000000000000005,-0.013943868501084977,-0.026198023306695406,0.0018382352941176405,-0.006956912028725282,-0.000207502772204049,0.0033560218727291084
