base_size,total_labels,seed_split,bac_row1,bac_row2,delta_bac
1000,2250,3,0.9783157540394973,0.9925299002006548,0.01421414616115746
1000,2500,3,0.9930694899144576,0.9955116696588868,0.0024421797444291737
1000,2750,3,0.9921289206885626,0.9942344756574084,0.002105554968845791
1000,3000,3,0.9922625805259268,0.9964093357271095,0.004146755201182795
1000,3250,3,0.990670213327701,0.9894837760059141,-0.001186437321786915
1000,3500,3,0.9922625805259268,0.9891686028091669,-0.003093977716759899
1000,1000,4,0.9198734026824374,0.9198734026824374,0.0
1000,1250,4,0.9647979591297919,0.9659200417150702,0.001122082585278239
1000,1500,4,0.9702417097898406,0.9703968212060408,0.000155111416200171
1000,1750,4,0.9839377178160313,0.9893880689618756,0.0054503511458442455
1000,2000,4,0.9878864584433414,0.9833387237300666,-0.004547734713274854
1000,2250,4,0.9911619495194847,0.9908682279015736,-0.0002937216179110802
1000,2500,4,0.9910282896821206,0.994165170556553,0.003136880874432313
1000,2750,4,0.9952872531418313,0.9951535933044673,-0.00013365983736401965
