accuracy,balanced_accuracy,base_size,brier,macro_f1,mcc,precision_blocked,recall_assemblable,recall_blocked,roc_auc,round_idx,row,seed_split,status,total_labels,train_pos_rate,wall_s
0.9676,0.9471251584116591,250,0.02250912077044867,0.9212453272227485,0.8448862525719281,0.8080645161290323,0.973294434470377,0.9209558823529411,0.9936033042031893,2,row1_uncertainty_disagreement,1,ok,750,0.8912,0.6099798750365153
0.9828,0.9774395395501109,250,0.01179109475841267,0.9574923911380138,0.9163150255762527,0.882943143812709,0.9842908438061041,0.9705882352941176,0.9981002976819093,3,row1_uncertainty_disagreement,1,ok,1000,0.8912,1.2144939169520512
0.992,0.987442575773577,250,0.006886024298953801,0.979700245708226,0.9595998599526626,0.9468085106382979,0.9932675044883303,0.9816176470588235,0.9994397837680853,4,row1_uncertainty_disagreement,1,ok,1250,0.8912,1.942322124959901
0.9914,0.9830714040553385,250,0.0062712955017764725,0.9780562961130352,0.9561975180686157,0.9497307001795332,0.9937163375224417,0.9724264705882353,0.9995004257313338,5,row1_uncertainty_disagreement,1,ok,1500,0.8912,2.0315293329767883
0.9878,0.9745963802935896,250,0.009283591705244645,0.9689200195936349,0.9379510364370796,0.9320214669051878,0.9914721723518851,0.9577205882352942,0.9988164503907488,6,row1_uncertainty_disagreement,1,ok,1750,0.8912,1.631757958093658
0.9936,0.9851126042876756,250,0.005252278162803455,0.983551847045336,0.9671119245859281,0.9671532846715328,0.9959605026929982,0.9742647058823529,0.9996745135441969,7,row1_uncertainty_disagreement,1,ok,2000,0.8912,3.0563014580402523
0.9944,0.9887890748759108,250,0.0038357357448127586,0.9856539503282375,0.9713407274419672,0.967391304347826,0.9959605026929982,0.9816176470588235,0.9998254996567747,8,row1_uncertainty_disagreement,1,ok,2250,0.8912,4.30585708306171
0.9956,0.9951106901467948,250,0.0038137720354694225,0.9887997210926911,0.9777297760434637,0.9660714285714286,0.9957360861759426,0.9944852941176471,0.999860977267927,9,row1_uncertainty_disagreement,1,ok,2500,0.8912,3.9007344589335844
0.9956,0.9926899619812019,250,0.0032741741461860515,0.9887461076878816,0.9775436054372997,0.9711191335740073,0.9964093357271095,0.9889705882352942,0.9998910919843701,10,row1_uncertainty_disagreement,1,ok,2750,0.8912,4.63125554099679
0.9972,0.9943945374379555,250,0.0025320155115875517,0.9928039330823346,0.9856162226674553,0.9835766423357665,0.9979802513464991,0.9908088235294118,0.9999323450205935,11,row1_uncertainty_disagreement,1,ok,3000,0.8912,3.639661084045656
0.997,0.9942823291794276,250,0.0023766879427702323,0.9922961175205701,0.984605260433285,0.9817850637522769,0.9977558348294434,0.9908088235294118,0.9999459585225472,12,row1_uncertainty_disagreement,1,ok,3250,0.8912,3.741281250026077
0.9962,0.9922196773682543,250,0.002725443131192503,0.9902417488593889,0.9804964794718151,0.9781420765027322,0.9973070017953322,0.9871323529411765,0.9998811912556764,13,row1_uncertainty_disagreement,1,ok,3500,0.8912,5.690570916980505
0.8402,0.8070611997042982,250,0.11177295984195997,0.7073225552330691,0.46361479090771157,0.3827046918123275,0.8494165170556554,0.7647058823529411,0.8888688582479671,0,row1_uncertainty_disagreement,2,ok,250,0.8912,1.1366357499500737
0.897,0.8703978112789101,250,0.07555335667336988,0.7892690910950846,0.6054615915028668,0.5164585698070374,0.9043985637342908,0.8363970588235294,0.9500747505016369,1,row1_uncertainty_disagreement,2,ok,500,0.8912,0.16328924999106675
0.9766,0.9594367145421903,250,0.014897886788307495,0.9419483387847316,0.8849706391863187,0.8600337268128162,0.9813734290843806,0.9375,0.9968713697328124,2,row1_uncertainty_disagreement,2,ok,750,0.8912,0.741343249916099
0.9774,0.9655339132960186,250,0.015463993153854846,0.9443590462490562,0.8902592027624283,0.857379767827529,0.9807001795332136,0.9503676470588235,0.9970289563311859,3,row1_uncertainty_disagreement,2,ok,1000,0.8912,1.1877905420260504
0.9918,0.9881372769035801,250,0.0069041620713056985,0.9792419336432462,0.958746111603758,0.9435626102292769,0.992818671454219,0.9834558823529411,0.9994608228165593,4,row1_uncertainty_disagreement,2,ok,1250,0.8912,1.4466859590029344
0.989,0.9744627204562256,250,0.009461290862176262,0.9717976920256692,0.9436199821597065,0.9437386569872959,0.9930430879712747,0.9558823529411765,0.9989430972119548,5,row1_uncertainty_disagreement,2,ok,1500,0.8912,1.291281749960035
0.9892,0.9834509319885943,250,0.007484133861729719,0.9727672800685538,0.9459161009468152,0.9283216783216783,0.9907989228007181,0.9761029411764706,0.9992727089713802,6,row1_uncertainty_disagreement,2,ok,1750,0.8912,2.1153650410706177
0.993,0.9871967076776851,250,0.005288750540829199,0.9821388456734007,0.9643631951338544,0.9569120287253142,0.9946140035906643,0.9797794117647058,0.9997058658517266,7,row1_uncertainty_disagreement,2,ok,2000,0.8912,3.165159916970879
0.9946,0.9905151019115007,250,0.004285013812795863,0.9861994220317947,0.97246066880455,0.9657657657657658,0.9957360861759426,0.9852941176470589,0.9997710456489597,8,row1_uncertainty_disagreement,2,ok,2250,0.8912,4.256403582985513
0.9934,0.9946833086915197,250,0.004504642028811357,0.983370809481783,0.9671575390802922,0.9458987783595113,0.9930430879712747,0.9963235294117647,0.9998172490495301,9,row1_uncertainty_disagreement,2,ok,2500,0.8912,3.712527208030224
0.9954,0.994191572499736,250,0.003461169455487016,0.9882813188631738,0.9766772711959059,0.9660107334525939,0.9957360861759426,0.9926470588235294,0.9998580895553912,10,row1_uncertainty_disagreement,2,ok,2750,0.8912,5.672579666017555
0.9948,0.9930480383356215,250,0.003869181509537663,0.9867633067459076,0.9736565129660776,0.9625,0.9952872531418312,0.9908088235294118,0.9998094109726476,11,row1_uncertainty_disagreement,2,ok,3000,0.8912,3.382855749921873
0.9958,0.9919952608511986,250,0.003163047423667822,0.9892318460461647,0.9784890134690805,0.9745916515426497,0.9968581687612208,0.9871323529411765,0.9998638649804625,12,row1_uncertainty_disagreement,2,ok,3250,0.8912,4.724913459038362
0.9972,0.9984290843806104,250,0.0023309374755767433,0.9928612192466424,0.985823204400018,0.974910394265233,0.9968581687612208,1.0,0.9999414206885627,13,row1_uncertainty_disagreement,2,ok,3500,0.8912,7.370707542053424
0.8482,0.7655556948991445,250,0.10753383090548521,0.6985336821286715,0.424502007030897,0.38478027867095393,0.8711849192100538,0.6599264705882353,0.8665645791530256,0,row1_uncertainty_disagreement,3,ok,250,0.8912,1.124042792012915
0.9188,0.8350208575351146,250,0.05864406539478966,0.8074879779561406,0.6187855271436377,0.6055045871559633,0.9421005385996409,0.7279411764705882,0.9482406405111417,1,row1_uncertainty_disagreement,3,ok,500,0.8912,0.2654627920128405
0.9368,0.9556661870313654,250,0.04786370273698094,0.8673392176506682,0.7597588927212554,0.636038186157518,0.9315529622980251,0.9797794117647058,0.9874759907329179,2,row1_uncertainty_disagreement,3,ok,750,0.8912,0.6885990829905495
0.9788,0.9719677368254304,250,0.015075498583404692,0.9480813817483917,0.8980844374648288,0.8590163934426229,0.9807001795332136,0.9632352941176471,0.9971725168972436,3,row1_uncertainty_disagreement,3,ok,1000,0.8912,0.9941855419892818
0.9838,0.9771936714542191,250,0.012031421535396615,0.9597486526979584,0.9205193500717022,0.8917089678510999,0.9856373429084381,0.96875,0.9982356076407223,4,row1_uncertainty_disagreement,3,ok,1250,0.8912,1.5893357500899583
0.9908,0.9827347792797549,250,0.007447968195343444,0.9765812350119905,0.9532901975791468,0.9446428571428571,0.9930430879712747,0.9724264705882353,0.9992883851251453,5,row1_uncertainty_disagreement,3,ok,1500,0.8912,2.3425598749890924
0.9856,0.9903071866089344,250,0.010377968346148998,0.9647875751785271,0.9316682058197027,0.8856209150326797,0.9842908438061041,0.9963235294117647,0.9996006706093569,6,row1_uncertainty_disagreement,3,ok,1750,0.8912,2.089748958009295
0.992,0.9930909414932939,250,0.007662030800921762,0.9799219284264935,0.9604080077853454,0.9359861591695502,0.9916965888689407,0.9944852941176471,0.9995045510349562,7,row1_uncertainty_disagreement,3,ok,2000,0.8912,2.0910299168899655
0.9936,0.9915678793959235,250,0.0061003868899283204,0.9837601965665808,0.9677211053567671,0.9539007092198581,0.994165170556553,0.9889705882352942,0.9996815265603548,8,row1_uncertainty_disagreement,3,ok,2250,0.8912,3.5957998749800026
0.9934,0.9962971274685817,250,0.005249649860396833,0.9834226817298561,0.9673807072352909,0.9428076256499134,0.9925942549371634,1.0,0.9998329252032949,9,row1_uncertainty_disagreement,3,ok,2500,0.8912,5.351675458950922
0.9944,0.9944374405956278,250,0.004681454214640997,0.9858125842377812,0.9718680976423099,0.9558303886925795,0.9943895870736086,0.9944852941176471,0.9998077608511986,10,row1_uncertainty_disagreement,3,ok,2750,0.8912,4.863253875053488
0.9962,0.9970611336994403,250,0.003506696704641982,0.9903346991929474,0.9808166721672353,0.9679144385026738,0.9959605026929982,0.9981617647058824,0.9998465387052486,11,row1_uncertainty_disagreement,3,ok,3000,0.8912,4.462752167019062
0.9954,0.994191572499736,250,0.003467282144681563,0.9882813188631738,0.9766772711959059,0.9660107334525939,0.9957360861759426,0.9926470588235294,0.999860977267927,12,row1_uncertainty_disagreement,3,ok,3250,0.8912,4.185214417055249
0.9956,0.9959175995353258,250,0.0031853263844316636,0.9888174607015071,0.9777993653185674,0.9644128113879004,0.9955116696588869,0.9963235294117647,0.9998993425916147,13,row1_uncertainty_disagreement,3,ok,3500,0.8912,3.411075583077036
0.9136,0.8030547048262753,250,0.06607482921856665,0.7880877034358047,0.5774842073304491,0.5921052631578947,0.9443447037701975,0.6617647058823529,0.9240067506468476,0,row1_uncertainty_disagreement,4,ok,250,0.8912,1.1867952500469983
0.9464,0.8924648854155666,250,0.04156254733461206,0.8697144919487445,0.7416003775827408,0.7225806451612903,0.9614003590664273,0.8235294117647058,0.9746607350300982,1,row1_uncertainty_disagreement,4,ok,500,0.8912,0.3404741670237854
0.97,0.951699295068117,250,0.02157803346534122,0.9268606646902793,0.8559055067610106,0.8198051948051948,0.9750897666068222,0.9283088235294118,0.9944188767293273,2,row1_uncertainty_disagreement,4,ok,750,0.8912,0.7173612919868901
0.9842,0.9693489940859648,250,0.011380661316575455,0.9600656379372801,0.9204303272575569,0.9086115992970123,0.9883303411131059,0.9503676470588235,0.9980730706780019,3,row1_uncertainty_disagreement,4,ok,1000,0.8912,1.2365875840187073
0.9854,0.9797051562995036,250,0.010528868759998582,0.9636122162861951,0.9280906745911564,0.9011925042589438,0.9869838420107719,0.9724264705882353,0.9986625765656353,4,row1_uncertainty_disagreement,4,ok,1250,0.8912,1.2557146248873323
0.9924,0.9852462641250396,250,0.006193333730093928,0.9805924412665985,0.9612576656336295,0.9550359712230215,0.9943895870736086,0.9761029411764706,0.9994719611363396,5,row1_uncertainty_disagreement,4,ok,1500,0.8912,1.802508124965243
0.993,0.9896174358432781,250,0.006000323570091574,0.9822236687076942,0.9646283021518308,0.9520426287744227,0.9939407540394973,0.9852941176470589,0.9996798764389059,6,row1_uncertainty_disagreement,4,ok,1750,0.8912,1.8438022499904037
0.9912,0.9902213802935896,250,0.006225459520183577,0.9778796653796654,0.9562588867542408,0.9340277777777778,0.9914721723518851,0.9889705882352942,0.9995651929982047,7,row1_uncertainty_disagreement,4,ok,2000,0.8912,2.8283017079811543
0.9938,0.9916800876544514,250,0.004244762003392601,0.9842552494268149,0.9686920714722915,0.955595026642984,0.9943895870736086,0.9889705882352942,0.9998052856690253,8,row1_uncertainty_disagreement,4,ok,2250,0.8912,4.109155915910378
0.9968,0.9973977584750238,250,0.003056357685374163,0.9918413934247342,0.9837833856155873,0.9731182795698925,0.9966337522441652,0.9981617647058824,0.9999179064579152,9,row1_uncertainty_disagreement,4,ok,2500,0.8912,4.631721457932144
0.9964,0.9955595231809061,250,0.002893932218682002,0.9908069458631257,0.9816879091162718,0.9730215827338129,0.9966337522441652,0.9944852941176471,0.9998952172879924,10,row1_uncertainty_disagreement,4,ok,2750,0.8912,4.899030165979639
0.996,0.9904936503326645,250,0.0031601150740401458,0.9897033536177267,0.9794087924741716,0.9798534798534798,0.9975314183123878,0.9834558823529411,0.9998605647375647,11,row1_uncertainty_disagreement,4,ok,3000,0.8912,4.573534167022444
0.9952,0.9876240891329602,250,0.003418743402476296,0.9876240891329602,0.9752481782659204,0.9779411764705882,0.9973070017953322,0.9779411764705882,0.9998477762963354,12,row1_uncertainty_disagreement,4,ok,3250,0.8912,4.248684874968603
0.9948,0.9849789444503115,250,0.0038312044333113347,0.9865493271352632,0.973107032782493,0.9796296296296296,0.9975314183123878,0.9724264705882353,0.9997916721670714,13,row1_uncertainty_disagreement,4,ok,3500,0.8912,5.01057583396323
0.8146,0.7499323450205935,250,0.12681009653731015,0.6640717934021961,0.3746520490167085,0.327321911632101,0.8325852782764811,0.6672794117647058,0.835543946034428,0,row1_uncertainty_disagreement,5,ok,250,0.8912,0.11415300006046891
0.9458,0.8953558981941071,250,0.03916341170542832,0.8693267434151046,0.7414545880678025,0.716323296354992,0.9598294434470377,0.8308823529411765,0.9771623191466892,1,row1_uncertainty_disagreement,5,ok,500,0.8912,0.446826915955171
0.9518,0.9140534243320309,250,0.03320396272770512,0.8844735411333156,0.7723514120896849,0.7370892018779343,0.9622980251346499,0.8658088235294118,0.9854834690833245,2,row1_uncertainty_disagreement,5,ok,750,0.8912,0.49290562502574176
0.977,0.9774131376069278,250,0.017256543079051542,0.9447113204965519,0.8929300030934906,0.8377952755905512,0.9768850987432675,0.9779411764705882,0.9971457024236984,3,row1_uncertainty_disagreement,5,ok,1000,0.8912,0.7680446659214795
0.9902,0.9815912451156406,250,0.007810447548057012,0.9750736979186538,0.9502910011564434,0.9411764705882353,0.9925942549371634,0.9705882352941176,0.999131623587496,4,row1_uncertainty_disagreement,5,ok,1250,0.8912,1.8474445000756532
0.9894,0.9875976871897771,250,0.007722598051677878,0.9734585289514868,0.947575027144362,0.9225473321858864,0.9899012567324955,0.9852941176470589,0.9994773240310487,5,row1_uncertainty_disagreement,5,ok,1500,0.8912,2.1862450409680605
0.9942,0.993518322948569,250,0.005137008911432835,0.9852942951297038,0.9708100912726287,0.9557522123893806,0.9943895870736086,0.9926470588235294,0.9997071034428133,6,row1_uncertainty_disagreement,5,ok,1750,0.8912,3.0959019999718294
0.995,0.9931602465941494,250,0.0046946812229069134,0.9872623031121455,0.9746390483138624,0.964221824686941,0.9955116696588869,0.9908088235294118,0.9998510765392332,7,row1_uncertainty_disagreement,5,ok,2000,0.8912,3.546497041010298
0.9924,0.9876669922906326,250,0.005396701116644817,0.9806847048480578,0.961531665735183,0.9501779359430605,0.9937163375224417,0.9816176470588235,0.9996732759531102,8,row1_uncertainty_disagreement,5,ok,2250,0.8912,3.9157882089493796
0.9952,0.9965000924068012,250,0.0034319334058866844,0.9878393579180981,0.975922453820128,0.9593639575971732,0.99483842010772,0.9981617647058824,0.9999146062150175,9,row1_uncertainty_disagreement,5,ok,2500,0.8912,4.104486166033894
0.9946,0.9945496488541556,250,0.004080121453836422,0.9863084816724829,0.9728388337731149,0.9575221238938053,0.9946140035906643,0.9944852941176471,0.9998655151019115,10,row1_uncertainty_disagreement,5,ok,2750,0.8912,3.0998684590449557
0.994,0.9909853865244482,250,0.003633245009551726,0.9847268923991241,0.9695832498886914,0.9589285714285715,0.99483842010772,0.9871323529411765,0.9998502514785088,11,row1_uncertainty_disagreement,5,ok,3000,0.8912,3.1505645000142977
0.997,0.9934754197908966,250,0.002725327929639821,0.9922837275439753,0.9845721591621239,0.9835466179159049,0.9979802513464991,0.9889705882352942,0.9999183189882775,12,row1_uncertainty_disagreement,5,ok,3250,0.8912,3.2467992500169203
0.9962,0.9946404055338474,250,0.002720274284714799,0.9902884821705222,0.9806392050085847,0.972972972972973,0.9966337522441652,0.9926470588235294,0.9999302823687823,13,row1_uncertainty_disagreement,5,ok,3500,0.8912,5.9635541250463575
0.9002,0.8495996805364875,250,0.073164726486803,0.7867410363496699,0.5912075512385695,0.5278121137206427,0.9142728904847397,0.7849264705882353,0.9440654207149648,0,row1_uncertainty_disagreement,6,ok,250,0.8912,0.17217383300885558
0.8604,0.8789124379554335,250,0.09557698718600123,0.7503147893772895,0.5631617806369513,0.43221830985915494,0.8552513464991023,0.9025735294117647,0.9476226700285142,1,row1_uncertainty_disagreement,6,ok,500,0.8912,0.21678683394566178
0.9524,0.9264936899355793,250,0.03500017786284374,0.8881147810716535,0.781687340530694,0.7297297297297297,0.9596050269299821,0.8933823529411765,0.9874363878181434,2,row1_uncertainty_disagreement,6,ok,750,0.8912,1.333927333005704
0.975,0.9714495986904637,250,0.018670761026701607,0.9398151371381915,0.8829657464983911,0.8309636650868878,0.9759874326750448,0.9669117647058824,0.9966160134385891,3,row1_uncertainty_disagreement,6,ok,1000,0.8912,1.2906094999052584
0.9778,0.9843172457492871,250,0.015938372682652708,0.9471001291614685,0.8986394840442402,0.8346213292117465,0.9759874326750448,0.9926470588235294,0.9979381732495511,4,row1_uncertainty_disagreement,6,ok,1250,0.8912,1.5751727080205455
0.9828,0.9879293616010139,250,0.011997717381791404,0.9583162720865595,0.9194498325931185,0.8669871794871795,0.9813734290843806,0.9944852941176471,0.9989562981835463,5,row1_uncertainty_disagreement,6,ok,1500,0.8912,1.8128038329305127
0.988,0.9860053199915513,250,0.009312156639545242,0.9700691402859395,0.9409750048637392,0.9129692832764505,0.9885547576301615,0.9834558823529411,0.9991431744376387,6,row1_uncertainty_disagreement,6,ok,1750,0.8912,2.0305544170551
0.9912,0.9861868333509346,250,0.006670594433786016,0.9777054895165131,0.9556506729310374,0.941696113074205,0.9925942549371634,0.9797794117647058,0.9995284777959658,7,row1_uncertainty_disagreement,6,ok,2000,0.8912,2.804068375029601
0.9914,0.9887197697750555,250,0.005576919289899024,0.9782976801229462,0.956953973055837,0.9387040280210157,0.9921454219030521,0.9852941176470589,0.9996856518639772,8,row1_uncertainty_disagreement,6,ok,2250,0.8912,4.4158793749520555
0.9948,0.9962756758897455,250,0.0043749269305680145,0.9868467062533592,0.9739821156404314,0.9559859154929577,0.9943895870736086,0.9981617647058824,0.999908418259584,9,row1_uncertainty_disagreement,6,ok,2500,0.8912,4.253713332931511
0.9956,0.9975314183123878,250,0.0034453433741379507,0.9888527447582566,0.977949631909037,0.9611307420494699,0.9950628366247756,1.0,0.9999393580367515,10,row1_uncertainty_disagreement,6,ok,2750,0.8912,5.4035877080168575
0.9954,0.9966123006653289,250,0.0036032794818114367,0.9883368547580409,0.9768963187740871,0.9610619469026549,0.9950628366247756,0.9981617647058824,0.999894392227268,11,row1_uncertainty_disagreement,6,ok,3000,0.8912,3.2116779170464724
0.9956,0.9926899619812019,250,0.003026070916291877,0.9887461076878816,0.9775436054372997,0.9711191335740073,0.9964093357271095,0.9889705882352942,0.9999001676523392,12,row1_uncertainty_disagreement,6,ok,3250,0.8912,5.973987250006758
0.9952,0.9940793642412082,250,0.0033144704731273436,0.9877815139192994,0.9756931445047706,0.9642857142857143,0.9955116696588869,0.9926470588235294,0.9998877917414721,13,row1_uncertainty_disagreement,6,ok,3500,0.8912,3.5902211249340326
0.8196,0.7616135547576302,250,0.12555163058858196,0.6726546906187625,0.39254255190682263,0.33815551537070526,0.8357271095152603,0.6875,0.8511000534639349,0,row1_uncertainty_disagreement,7,ok,250,0.8912,0.11665608396288007
0.9178,0.8683500105607773,250,0.05635648424254317,0.8167408932931715,0.6449358092610931,0.5895020188425303,0.9315529622980251,0.8051470588235294,0.9619044711690781,1,row1_uncertainty_disagreement,7,ok,500,0.8912,0.28744345798622817
0.9448,0.9254574136656458,250,0.03849985595998134,0.874345137848847,0.7582121633241967,0.6882022471910112,0.9501795332136446,0.9007352941176471,0.9844162530362235,2,row1_uncertainty_disagreement,7,ok,750,0.8912,0.45081370894331485
0.969,0.9745386260428768,250,0.022629238945221213,0.9278013383489201,0.8626737530740771,0.7864506627393225,0.96745960502693,0.9816176470588235,0.9953903857323899,3,row1_uncertainty_disagreement,7,ok,1000,0.8912,1.359284707927145
0.9874,0.9864756046044989,250,0.009682787327812628,0.9686933965428565,0.9384244472723139,0.9069373942470389,0.9876570915619389,0.9852941176470589,0.999085832717288,4,row1_uncertainty_disagreement,7,ok,1250,0.8912,1.690939832944423
0.9886,0.9919903104868518,250,0.00807973132535011,0.9718048432156369,0.9449244312672538,0.9078726968174204,0.9876570915619389,0.9963235294117647,0.9993729538494033,5,row1_uncertainty_disagreement,7,ok,1500,0.8912,2.4387504580663517
0.9878,0.9883138398986165,250,0.009377604466192228,0.9697337492809285,0.9405939868110398,0.9072512647554806,0.9876570915619389,0.9889705882352942,0.9992269181011724,6,row1_uncertainty_disagreement,7,ok,1750,0.8912,2.1113422089256346
0.993,0.982355251346499,250,0.005976861316701499,0.9819663463168427,0.9639332081598807,0.9669724770642202,0.9959605026929982,0.96875,0.9996056209737036,7,row1_uncertainty_disagreement,7,ok,2000,0.8912,3.7091962090926245
0.9936,0.9923747887844545,250,0.005171592089670256,0.9837858105574641,0.9678137414644917,0.9522968197879859,0.9939407540394973,0.9908088235294118,0.9997834215598268,8,row1_uncertainty_disagreement,7,ok,2250,0.8912,4.92822545801755
0.9922,0.9940100591403527,250,0.0054296861876474015,0.9804391089021014,0.9614756490477611,0.9360967184801382,0.9916965888689407,0.9963235294117647,0.9997516567219348,9,row1_uncertainty_disagreement,7,ok,2500,0.8912,3.6972740420605987
0.9938,0.9957146345971064,250,0.004604067322321552,0.9843786392101599,0.9691738889496163,0.9476439790575916,0.9932675044883303,0.9981617647058824,0.9998803661949519,10,row1_uncertainty_disagreement,7,ok,2750,0.8912,3.979925708961673
0.9962,0.9978680430879713,250,0.003448865320079845,0.9903499915841769,0.9808833794336733,0.9662522202486679,0.9957360861759426,1.0,0.9998754158306051,11,row1_uncertainty_disagreement,7,ok,3000,0.8912,3.215597749920562
0.9966,0.994057912662372,250,0.002830674492944153,0.9912829229897523,0.9825912524466538,0.9782214156079855,0.9973070017953322,0.9908088235294118,0.9999133686239307,12,row1_uncertainty_disagreement,7,ok,3250,0.8912,3.982312332955189
0.9968,0.9965908490864928,250,0.0025178462808966165,0.9918283963227783,0.983730933464536,0.9748201438848921,0.9968581687612208,0.9963235294117647,0.9999352327331292,13,row1_uncertainty_disagreement,7,ok,3500,0.8912,7.073511875001714
0.8476,0.7740950733974021,250,0.10737629825212944,0.7015041371056525,0.4337328910551125,0.3862212943632568,0.8680430879712747,0.6801470588235294,0.8739270085278277,0,row1_uncertainty_disagreement,8,ok,250,0.8912,0.1045229589799419
0.9292,0.8634491498574295,250,0.05189062721305223,0.8326272156090535,0.6695574359331493,0.6443768996960486,0.9474865350089766,0.7794117647058824,0.9637711710581898,1,row1_uncertainty_disagreement,8,ok,500,0.8912,0.5524969169637188
0.9582,0.8926298975604605,250,0.02947545794551302,0.892313325149146,0.7846270890975899,0.8073394495412844,0.9764362657091562,0.8088235294117647,0.9863980488963988,2,row1_uncertainty_disagreement,8,ok,750,0.8912,0.6115878749405965
0.9762,0.9721228482416306,250,0.016431914060263453,0.9424495725260643,0.8878376255728352,0.8389154704944178,0.9773339317773788,0.9669117647058824,0.9968363046520223,3,row1_uncertainty_disagreement,8,ok,1000,0.8912,1.503715500002727
0.9888,0.9816126966944767,250,0.009136456861944026,0.9717143260069396,0.9437580591967069,0.9280701754385965,0.9907989228007181,0.9724264705882353,0.9988296513623403,4,row1_uncertainty_disagreement,8,ok,1250,0.8912,1.385337125044316
0.9926,0.9837446536065054,250,0.005760192423443398,0.9810275382718139,0.9620800575587869,0.9600725952813067,0.9950628366247756,0.9724264705882353,0.9995837568645052,5,row1_uncertainty_disagreement,8,ok,1500,0.8912,2.2123425420140848
0.9898,0.9926635600380188,250,0.007707723209201845,0.9746565591061219,0.9503611787393884,0.9170896785109983,0.9890035906642729,0.9963235294117647,0.9996703882405745,6,row1_uncertainty_disagreement,8,ok,1750,0.8912,2.247204750077799
0.9938,0.9924869970429824,250,0.005276179667863878,0.9842801085869248,0.9687813487721425,0.9539823008849557,0.994165170556553,0.9908088235294118,0.9997042157302778,7,row1_uncertainty_disagreement,8,ok,2000,0.8912,2.9709512499393895
0.9918,0.9937856426232972,250,0.005788757964111484,0.9794679186228482,0.9596004165010666,0.9328743545611016,0.9912477558348295,0.9963235294117647,0.9996893646372373,8,row1_uncertainty_disagreement,8,ok,2250,0.8912,3.7645095830084756
0.9952,0.9956931830182701,250,0.004046006065640421,0.9878201474249355,0.9758423507608716,0.9609929078014184,0.9950628366247756,0.9963235294117647,0.9998733531787939,9,row1_uncertainty_disagreement,8,ok,2500,0.8912,4.1250935409916565
0.995,0.9947740653712114,250,0.0035278095785153214,0.9873026205054958,0.9747877254529824,0.9609236234458259,0.9950628366247756,0.9944852941176471,0.9998692278751716,10,row1_uncertainty_disagreement,8,ok,2750,0.8912,5.993694625096396
0.9968,0.9965908490864928,250,0.0028409441046978227,0.9918283963227783,0.983730933464536,0.9748201438848921,0.9968581687612208,0.9963235294117647,0.9999121310328439,11,row1_uncertainty_disagreement,8,ok,3000,0.8912,4.121689374907874
0.9982,0.9989901256732496,250,0.002099468334711291,0.9953924557709031,0.9908270576169074,0.9837251356238698,0.9979802513464991,1.0,0.9999550341905163,12,row1_uncertainty_disagreement,8,ok,3250,0.8912,5.457038333057426
0.9958,0.9936090796282606,250,0.0031638208174029187,0.9892662171358404,0.9785945709575761,0.9711711711711711,0.9964093357271095,0.9908088235294118,0.9998543767821312,13,row1_uncertainty_disagreement,8,ok,3500,0.8912,6.3696463339729235
0.9058,0.8753349746541346,500,0.06834597574940296,0.802148042160362,0.6261164830434853,0.5436081242532855,0.9142728904847397,0.8363970588235294,0.9583785741630585,0,row1_uncertainty_disagreement,1,ok,500,0.8912,0.30044770799577236
0.945,0.9360594439750766,500,0.03905194115176996,0.8768918256978062,0.7660485996622493,0.6824966078697422,0.9474865350089766,0.9246323529411765,0.9859529286355475,1,row1_uncertainty_disagreement,1,ok,750,0.8912,0.5488472089637071
0.9754,0.9765154715387052,500,0.018793073407168227,0.941210383565444,0.8865021150081754,0.8273716951788491,0.9750897666068222,0.9779411764705882,0.9963334301404584,2,row1_uncertainty_disagreement,1,ok,1000,0.8912,1.4685828749788925
0.9874,0.9840548764389059,500,0.009413638193793957,0.9685483066558074,0.9378931181870259,0.9111111111111111,0.9883303411131059,0.9797794117647058,0.9990346789523709,3,row1_uncertainty_disagreement,1,ok,1250,0.8912,2.2357639590045437
0.9908,0.985155507445348,500,0.00852004688100583,0.9766921026763546,0.9536234948421284,0.9399293286219081,0.9923698384201077,0.9779411764705882,0.9989835251874538,4,row1_uncertainty_disagreement,1,ok,1500,0.8912,2.0211771249305457
0.9942,0.995132141725631,500,0.005135723819055395,0.985340550635204,0.9709931095767651,0.9525483304042179,0.9939407540394973,0.9963235294117647,0.9997929097581582,5,row1_uncertainty_disagreement,1,ok,1750,0.8912,3.251279665972106
0.9916,0.9928665249762383,500,0.006631391928095466,0.9789507953792786,0.9585311421443036,0.9327586206896552,0.9912477558348295,0.9944852941176471,0.9995957202450101,6,row1_uncertainty_disagreement,1,ok,2000,0.8912,3.6937425000360236
0.9912,0.9926421084591825,500,0.006334249376794134,0.9779826591423405,0.9566635316138817,0.929553264604811,0.9907989228007181,0.9944852941176471,0.9997021530784665,7,row1_uncertainty_disagreement,1,ok,2250,0.8912,3.949670041911304
0.9944,0.9960512593726898,500,0.004616268635526896,0.9858571630034698,0.9720515613911158,0.9526315789473684,0.9939407540394973,0.9981617647058824,0.999841588340902,8,row1_uncertainty_disagreement,1,ok,2500,0.8912,3.344299541087821
0.9954,0.992577753722674,500,0.0033881470700697918,0.9882439521011585,0.9765499369065673,0.9693693693693693,0.9961849192100538,0.9889705882352942,0.999901405243426,9,row1_uncertainty_disagreement,1,ok,2750,0.8912,5.378087833989412
