row,base_size,total_labels,n_seeds,bac_mean,bac_std,bac_min,bac_max,acc_mean,f1_mean,mcc_mean,auc_mean
row1_uncertainty_disagreement,1500,2750,8,0.9878557249313549,0.004563544015539561,0.9818800163692047,0.9961634676312177,0.9857250000000001,0.9651308389986948,0.9322007028556885,0.9992033523042296
row1_uncertainty_disagreement,1500,3000,8,0.991099244904425,0.0026449979896811665,0.9869458892174464,0.9946833086915197,0.9884499999999999,0.9715004779293119,0.9443685554120802,0.9994878951215809
row1_uncertainty_disagreement,1500,3250,8,0.990464566942127,0.002734222992427445,0.9851984106030204,0.9950413850459394,0.990375,0.9759306244288304,0.9525691855015006,0.9995274464700603
row1_uncertainty_disagreement,1500,3500,8,0.9938217390299926,0.0015116474912706347,0.9918566506494878,0.9962756758897455,0.991325,0.9783582155499208,0.9575253654294722,0.9996665723347239
row1_uncertainty_disagreement,2000,2000,8,0.9605303325324743,0.009655788743924448,0.9452242185024817,0.9717713723730066,0.949425,0.8892270539991665,0.7949750656435774,0.9931776244356585
row1_uncertainty_disagreement,2000,2250,8,0.9714753818381032,0.006783778720604481,0.9559846604710107,0.9785517214066956,0.967675,0.9249881036022372,0.8575239456954724,0.9962875361376597
row1_uncertainty_disagreement,2000,2500,8,0.9808645728825641,0.003606066778009062,0.9755055972119548,0.986876584116591,0.9764999999999999,0.9440771893295791,0.8926163116266572,0.9979764870069436
row1_uncertainty_disagreement,2000,2750,8,0.9841648157804415,0.0037686552684640263,0.9774774923434364,0.9869887923751188,0.9802250000000001,0.9524491928695622,0.908276835248268,0.9984784848914879
row1_uncertainty_disagreement,2000,3000,8,0.9888103201895659,0.0029903194553587537,0.98537002323371,0.9933368095891857,0.98455,0.9625145479605417,0.9275011785650044,0.9992592501683124
row1_uncertainty_disagreement,2000,3250,8,0.9879231736455802,0.0045589998482346945,0.9774180879712746,0.9920117620656881,0.9860249999999999,0.9656305240309961,0.9329416457461082,0.9992202660490812
