base_size,seed_split,total_labels,delta_balanced_accuracy,delta_accuracy,delta_macro_f1,delta_mcc,delta_recall_blocked,delta_recall_assemblable,delta_roc_auc,delta_brier
1500,3,1750,0.004686344914985763,0.0026000000000000467,0.0056727577480051306,0.01090382029252146,0.007352941176470562,0.0020197486535008524,0.0011377587390432042,-0.00256151580744729
1500,3,2000,-0.008928807160206942,-0.011599999999999944,-0.02444406113679387,-0.044106688621860846,-0.005514705882352922,-0.012342908438061073,-0.0013733135758791093,0.0077197431341844945
1500,3,2250,-0.00861363396345971,-0.009599999999999942,-0.02197693012757651,-0.04153115853472844,-0.007352941176470673,-0.009874326750448859,-0.0006468476079839469,0.0047252545350398075
1500,3,2500,-0.0007161527088392905,0.0016000000000000458,0.0036929951700489516,0.006851598376341861,-0.003676470588235281,0.002244165170556589,0.00013448489808842723,-0.0011176297678403817
1500,3,2750,9.075667969171697e-05,0.0015999999999999348,0.0037012616721343594,0.006883657459672232,-0.0018382352941176405,0.0020197486535009634,5.321641672828559e-05,-0.00030666812441106604
1500,3,3000,-0.0038744851621079768,0.0046000000000000485,0.010381925600361552,0.018938622667441618,-0.014705882352941235,0.006956912028725282,-3.712773260122759e-05,-0.0010141092855621304
1500,3,3250,4.290315767252473e-05,-0.0027999999999999137,-0.006567913229454936,-0.012362559683081753,0.003676470588235281,-0.0035906642728904536,-8.209354208466024e-05,0.0008551864901999925
1500,3,3500,-0.00242567852993969,-0.007199999999999984,-0.017002423264772637,-0.032239194969518103,0.003676470588235281,-0.008527827648114883,-1.0313259055871882e-05,0.0034593901914689532
1500,4,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,4,1750,-0.0007640062308587048,-0.0028000000000000247,-0.005932833610461707,-0.010583887053090435,0.0018382352941176405,-0.003366247755834828,-0.0004537833984582518,0.0020155177711523274
1500,4,2000,-0.007379343119653603,-0.007399999999999962,-0.016063202494322026,-0.029634725852130006,-0.007352941176470562,-0.007405745062836644,-0.0010705162899988796,0.006046280860076178
